"D" "g0" "sigma" "sigmatoa"
4865.23082102 0.99999999104 5.44443234669 0.00229448378075
5870.42124637 0.999999987512 4.957224804 0.00200189804178
7159.07507282 0.999999990753 4.81452252862 0.00182840106944
4993.24610643 0.999999990867 5.26901046473 0.00197289269366
5566.37966146 0.999999989067 4.9938246019 0.00179241547715
5879.87841153 0.999999991337 5.06851466834 0.00161616381944
5820.72691742 0.99999999093 5.07557475364 0.00228298947524
4709.98853825 0.999999990812 5.41916219742 0.00198521120098
5355.27496298 0.999999991418 5.1321820091 0.00200269728023
5409.74147447 0.999999990258 5.11661898803 0.00157490130381
5967.53154513 0.999999993993 5.29896100228 0.00212695877577
5182.67456285 0.999999992574 5.13278055982 0.00211116197302
5162.36626584 0.999999991852 5.19060846378 0.00222595820665
5847.50131051 0.999999991919 4.98082959528 0.00217180702311
5199.63365794 0.999999992109 5.29332983307 0.00196360648852
4911.96717821 0.999999989902 5.3074600973 0.00249124217921
5240.90424599 0.999999990648 5.18941152431 0.00229552435393
4939.36619953 0.999999989293 5.18508731642 0.00198929097084
5646.23026469 0.999999989306 5.02508156255 0.00204967244843
