"D" "ssb0" "ssb1" "sigmass"
5828.75864135 5.15967765252 -0.0200834942253 5.99283779236
5386.59816968 5.16122413014 -0.0202868885708 6.42423788703
5275.43514152 5.15524496847 -0.0193133026661 6.02157056889
5390.07249113 5.15898949463 -0.019828455474 6.68322474283
5370.18353732 5.15781687747 -0.0193625169377 6.42409408967
5300.13687411 5.16543970924 -0.0201056840329 5.39222108411
5134.55518837 5.1600926818 -0.0194214957628 5.79471080649
5638.51746773 5.15241518516 -0.019523636493 6.73019268401
5278.28755266 5.15969098152 -0.0204449949564 6.36281776618
5344.67185878 5.15680319326 -0.0193136602432 6.142832221
4890.26741838 5.17081096078 -0.0209316209873 5.62064323547
5448.10504775 5.15730474716 -0.0195728904216 6.54230852909
5265.43491062 5.15876160154 -0.0195134181635 6.11157045543
4942.90663217 5.16114770463 -0.0198457819944 6.12621065386
4916.35370126 5.16256172389 -0.0200393372751 6.78272914375
5531.63687388 5.15602952689 -0.0201891575802 6.55259968058
6711.79346616 5.15976983497 -0.0213858567707 6.87952655068
4991.9814683 5.15880759552 -0.0199326207342 6.16431714042
5298.42022612 5.16299358243 -0.0208707336863 6.12520908644
5528.25174822 5.15801349914 -0.0195636410776 5.6969290459
5490.55042653 5.16043879545 -0.02018781257 6.53004404042
4780.83462458 5.16113258653 -0.0198052424431 6.1552764989
5015.14507454 5.15976188028 -0.0193981225295 5.60914381658
5217.67891107 5.15398666167 -0.019410839511 6.06883926585
5786.95237146 5.1572070975 -0.0191815023842 6.26729024054
4922.8728724 5.1704008592 -0.0211400010378 6.32063281924
4968.59055469 5.16190536075 -0.0201254370733 6.40821133059
5581.82845679 5.15613816349 -0.0199026106195 5.48851174348
4990.34784067 5.16023916421 -0.019458984543 6.43509635693
4761.04016084 5.16070216013 -0.019513545251 6.19550765018
4962.5837697 5.14944476905 -0.0182379614059 5.91747951376
4655.90507346 5.15502166994 -0.0190625325749 6.50262832222
5545.50519704 5.15804421108 -0.0205538914599 5.90053483589
