"D" "g01" "sigma1" "g02" "sigma2" "alpha"
1.97564035131 0.685045773218 254.905928211 0.274025223161 315.746995541 3.30548265152
0.928356652663 0.99999956311 241.270714957 0.400872332782 367.350248464 3.92524990638
1.43132371511 0.799681253017 221.855265292 0.277967838738 367.798743163 4.00590557889
2.24658598946 0.596412317671 229.660890712 0.210326180652 272.572528248 4.03215461359
1.70067166461 0.976205263202 206.869876463 0.297635526807 326.16229233 2.55033740591
1.35814294255 0.999996944942 226.865629864 0.278744909627 360.096763618 3.65495688372
2.40599563051 0.711431484873 196.677063325 0.184824378171 322.1641335 7.06669213219
1.34950313702 0.999999071011 221.959138722 0.339020009956 333.898089639 3.3480153892
1.532518068 0.988320510374 193.091882037 0.347047770122 336.225385008 3.82447849566
1.23213867997 0.999999491699 237.391870502 0.36200271071 331.582762933 4.38110497901
2.31505359327 0.94394853027 185.945899518 0.274759824506 295.365979331 6.45463894965
2.33657996285 0.885467458009 198.473496178 0.204946298283 300.073374161 3.82617188134
1.87018579512 0.999999819391 175.398787998 0.337514434125 301.111913492 4.78908306676
2.19959118697 0.75251999589 216.7809963 0.163894280407 351.118921076 13.4397095642
2.16174794176 0.805204290955 204.68179667 0.222579080642 293.496055129 5.23483755269
1.26014747526 0.999999667001 196.650121891 0.287668571197 344.451619177 4.60943958811
1.7856301715 0.999999775698 217.7175719 0.322700043493 340.605385374 3.57053386943
2.04296967676 0.544305721642 262.368538179 0.145488032148 419.959923656 2.83317901338
1.84214425936 0.999999681107 198.927437197 0.298369333837 318.476773993 4.39154069805
1.520701709 0.999999381815 211.046045233 0.408256562459 263.169562913 2.84127960396
2.34517187891 0.864395472871 199.576464072 0.474536481758 244.21116994 4.33910169842
2.24511741975 0.99999974487 207.710544394 0.259029672661 309.53384659 3.92409435256
2.1300343489 0.659662187513 235.763530342 0.152495777073 342.986704857 3.92629894607
1.10619153837 0.835472160848 245.31584617 0.377893822805 302.402730662 3.61714253143
1.24298904502 0.929770868305 248.108756575 0.280488065192 369.726369706 2.60398436102
2.29174857425 0.650469209619 211.439001965 0.247940622474 294.563523546 6.14553191942
1.54288197218 0.999997962465 222.397534723 0.248015769784 323.252501758 4.88404113387
1.64276695025 0.999999229324 220.577355206 0.496503465176 275.820851479 3.98019890215
1.35175418081 0.999999888808 227.978702023 0.326999523569 332.322110895 4.08048525703
2.09327120637 0.999999749354 193.493616122 0.531399657944 241.261884822 4.78935105904
1.35051767547 0.999999770917 233.379476428 0.392194434862 333.174786799 3.7627665276
1.66818612812 0.999999751606 212.185015541 0.286001507389 349.777291466 3.77572375195
1.90833477909 0.999998610343 194.931961565 0.473668188246 259.45621667 3.32912851597
2.6273585696 0.828519952438 212.940596275 0.170183488632 367.195438722 3.81864374893
1.9135371343 0.999999909894 194.435094017 0.426728347937 265.525359445 3.11938674145
1.74600507941 0.999999791495 218.699606079 0.386248027757 298.324548922 3.70479632928
3.46339922297 0.598516088557 194.96080628 0.156589100636 306.510761348 3.41682224788
2.11087993196 0.999999308021 208.066505864 0.343399142376 291.260103387 3.49434587396
2.31445496102 0.844920997744 176.466929704 0.256330629493 306.896103826 5.439056613
2.46887735811 0.999999621995 191.996862425 0.401871578053 265.371979398 3.91450023428
1.79041918513 0.668574953087 233.241607579 0.169378075836 354.300850728 3.53342935458
2.05889161831 0.999998796822 182.116044898 0.212378306052 312.914754484 6.99831351319
1.45335017909 0.999999814353 238.137343898 0.451601325526 302.110764318 4.26018952278
1.76959852327 0.578745014663 232.794537562 0.31602683763 373.683428402 2.9584482351
1.98905309445 0.825066371379 236.249398741 0.248625482659 330.382655299 4.66741544757
1.45523573747 0.999999646078 228.141626448 0.283281904362 289.636795734 3.90549961659
1.78366766357 0.999999279659 189.595414395 0.22452255993 383.370107082 4.45596216516
2.06774963263 0.549390587008 195.747873611 0.295417134433 284.831863648 4.00756721083
1.55601668772 0.999999632863 236.753334709 0.468857626039 276.399507435 5.35456441298
2.64836182429 0.999999690273 170.040652643 0.253544080303 278.727537596 4.56954931967
2.30453175987 0.999999641431 162.494152836 0.0968647613278 413.442010943 5.50182232474
1.92660761233 0.999999780331 210.519143698 0.440017997199 253.914257058 4.95976555778
2.02380860403 0.999999402513 194.249175286 0.557486177946 237.712925943 4.72025932101
1.61231148432 0.999999870223 224.67597138 0.405259865783 318.729827158 3.81155683495
1.28453013781 0.999999845648 203.829107894 0.162884422289 417.158670791 5.72387976249
1.67849200094 0.953906554375 216.509450076 0.37916500843 320.688916075 3.85700845592
1.04011196322 0.999999685162 240.14946037 0.30574905058 391.896627139 3.01565500831
1.36514701765 0.848673205177 231.809835115 0.256516205608 369.784806221 4.5681816294
2.1049859189 0.999999270874 178.592321516 0.183868475969 344.921968431 4.19320899671
1.06636054431 0.999999385131 220.808708734 0.312780237036 397.677156485 3.94363534186
1.75205301933 0.993547650914 215.3453395 0.30390131883 328.291545062 3.46990068186
1.99844075732 0.999999728002 206.912780591 0.353506671067 316.854063237 3.81576968911
1.49319091536 0.999999741179 211.882802878 0.293534615298 333.846734919 3.10540516785
1.99906788345 0.820405713492 201.134262746 0.18473093012 334.542592612 3.29759058331
1.53133296044 0.854785381857 225.861862273 0.360070713431 267.962947158 3.33451891242
1.38774939318 0.999998506157 223.126215621 0.455389636638 266.559268065 4.07543620319
1.95818329884 0.999999298985 206.08906986 0.32772554933 286.166296946 5.08833347508
1.36510812654 0.999998510316 222.245978897 0.241004423987 354.395692053 4.55217850639
3.05492864339 0.740920112286 188.477046216 0.300253519252 246.628937635 7.11470069489
2.65819632417 0.877206123533 185.472323114 0.238812449836 283.362971338 4.59483859393
1.16001909745 0.935053858466 258.333424866 0.553561833124 347.547787845 4.00220447703
1.85848068046 0.711745963636 214.935091606 0.283323330124 310.828596056 3.88105756647
1.43612443049 0.999999665638 208.437249311 0.340266904724 312.757931206 5.00041629823
0.866347377171 0.999999793798 278.551151618 0.214556243192 425.083109284 5.84309600719
1.67715200616 0.999999851861 229.499819817 0.437122395972 284.096139081 2.45644521255
1.71357810164 0.740497874372 237.200547971 0.275263901603 306.641622766 3.96761636831
3.13456093304 0.999999168091 163.422027524 0.202387781095 336.035511755 5.73723339252
1.41374346674 0.999999092169 201.696462864 0.448088280099 331.257832722 3.54090093825
1.60431818386 0.999999697223 209.915803608 0.219134283562 368.076337691 4.31413490061
1.82649460556 0.999999472969 206.674889303 0.20953376519 381.057040938 2.22114670591
1.89288770769 0.999999614657 202.261668753 0.350923158979 302.290594183 6.00372283045
2.98989591418 0.999999857125 183.099882313 0.218253646451 291.662877411 4.41564245552
1.63359316074 0.999999590241 182.706991012 0.228799446542 357.112748103 3.24291496157
3.10870142406 0.999999895295 165.389801603 0.274128539495 251.204819377 3.72190927837
2.03886353356 0.747009525389 238.417901446 0.216598684151 312.201875786 10.1473844182
1.5503319295 0.999999764749 222.075020474 0.478459204111 258.707432146 5.28906406049
1.86990524176 0.549955948993 222.768863526 0.166027677476 391.893522818 5.38113041051
1.84997728803 0.837425273536 219.585426318 0.322459294915 305.799413807 3.82220877507
1.59661929233 0.733261888043 241.694291371 0.305809246087 361.594418389 4.18049915683
1.3492220341 0.999999514606 212.741140455 0.315706924637 317.580874195 3.91612469068
1.15947221824 0.704786705355 254.191683965 0.52189449646 293.322715033 3.4153434857
2.75582853759 0.799288272405 180.752586374 0.147984252427 342.250458202 4.68722034724
1.85522261442 0.9999995731 215.347797888 0.32923566455 295.774654914 3.37556539993
1.21256082397 0.999999894606 216.578184222 0.629788535335 245.505344476 2.88101539175
1.35179162308 0.957038084402 227.386547381 0.338405479298 354.109639871 3.88431620973
2.12590813842 0.999999080533 181.383569241 0.278790607857 297.628552556 4.01347308976
1.58663180927 0.999999321697 221.874057353 0.4965431002 308.031831114 4.5106192156
1.79721739157 0.999999617021 220.202746059 0.321360564148 315.279941855 3.53756118061
1.65248075779 0.999999188734 222.219263116 0.303291414002 314.233199407 5.17084826149
1.8575646743 0.558483580263 230.484574147 0.286962173745 327.961957462 9.90864269876
1.73107983503 0.999999291802 191.175560303 0.590366671676 234.640171121 4.51010632164
2.00769324499 0.669507053885 215.658266537 0.22370933934 330.833771913 4.16143118536
1.72690740041 0.999999857436 205.381236798 0.222987771725 344.795044588 2.74229373977
1.69839692865 0.697307008192 249.532993802 0.255685651668 326.860523264 4.95272010596
1.95656336688 0.983369907025 215.173067972 0.241072185706 352.67609148 5.49819889382
1.6916302803 0.971920056425 207.308246872 0.332895456363 276.578754873 2.48116044901
1.44950560443 0.999999860673 226.664777781 0.33670202035 368.488929516 3.0230971506
1.90306814196 0.999999696748 188.298113584 0.373119609573 263.970325445 3.08178516608
2.13778746927 0.949126040437 187.481345859 0.333818283917 310.199015576 3.99156027804
2.0753690988 0.923322839553 195.568002578 0.27103071874 272.177526435 4.35678807562
1.50315108138 0.999999864106 240.528408805 0.379345550447 334.192551985 3.52067337639
1.96346026105 0.999999612594 201.455888574 0.207319647083 375.110310682 2.99930839493
2.18619675141 0.807612676147 219.631088878 0.319957268926 287.372676985 5.58801344416
1.16949188111 0.951732350726 237.001497595 0.251179032442 396.286776525 3.08338604869
1.5385367258 0.999999723285 230.668777844 0.344730401546 340.896662012 3.29717087042
2.00296423891 0.999999728738 192.517315861 0.276043293791 267.377731913 3.1988804117
1.75332737773 0.951870325273 202.332544687 0.339691550033 297.106173245 10.1145537091
1.50963657131 0.950140536151 200.640236046 0.277662704307 326.221834016 3.56764711523
1.62011905003 0.943145584271 215.377583347 0.240265789185 413.823851195 5.79660197367
1.65422945897 0.999999885626 214.26223028 0.374219772846 319.035951332 4.46267392314
1.42119199742 0.999999347469 205.2965691 0.373641898463 358.824812553 3.06414444198
1.11265857639 0.999999218258 240.557762432 0.308580833988 347.000467927 2.91949477554
1.70859497661 0.669085533556 233.586661497 0.35670889758 323.155823611 6.15888930412
2.46721746366 0.682816437135 214.420495721 0.228728519325 308.962909389 4.04644634702
2.08261529688 0.999996964843 198.543780167 0.218410990512 354.903458324 5.08870731624
1.49512264791 0.9999998327 211.028312851 0.491252190432 271.31039901 3.93723708804
2.50795412216 0.855025093173 177.017385669 0.243979193446 269.778672193 4.13988435723
1.90593803517 0.883879019833 205.82387217 0.206798822243 342.003998226 3.29676878137
2.2034707059 0.999967866796 205.113893859 0.19203647694 347.175116784 3.55978361385
2.2613634687 0.999999870606 199.836060608 0.263732341585 309.146955543 4.66874641988
1.82542608806 0.83254044854 200.979997572 0.317234651272 310.373683926 4.41174158039
2.08648572309 0.844931134137 193.114396537 0.275714889129 310.764674056 3.53187493647
2.72897863751 0.986433159713 194.946389773 0.257888107105 289.779594698 5.17660352935
1.65184940726 0.999999883396 219.677687543 0.292103968942 361.397037295 3.67345317209
1.8154933723 0.999999073813 207.91233745 0.169183891731 367.090092282 3.65205541946
2.00294917874 0.999999599326 192.877682309 0.49456152338 249.239312753 4.39740073489
2.1973041775 0.831563402759 199.60744877 0.255340908559 336.411396087 5.47230665131
1.51249712754 0.999999882828 218.29606398 0.429740724773 268.436268582 5.55823694925
1.9847008037 0.809835018629 213.757161694 0.310713496655 282.76267359 4.00387873188
2.32378624676 0.999998293155 199.304250252 0.319170736029 299.621384386 4.38728398572
1.80879812794 0.9999997914 207.516697759 0.251779306906 339.766624708 8.92429520554
1.83029825185 0.726040943264 233.685425896 0.282481188889 277.017794048 4.43383325928
1.65670854813 0.999999562043 205.605670655 0.272112170696 351.073777799 4.22429583216
1.30187526315 0.999999761772 220.16218317 0.397033696217 313.35784405 3.48704941025
2.00880961865 0.999999717653 169.996862348 0.248606856119 342.457982621 3.21947637238
1.77024495063 0.999999786464 196.960613571 0.357319590947 303.912540024 4.94065157294
2.29707421417 0.993629360995 182.840592716 0.298456115079 322.819717972 3.85478746162
1.27465647481 0.711716597262 268.612664926 0.441427741872 300.716532865 4.29193862828
1.67247043992 0.999999816563 209.38933783 0.199809191535 371.057944017 4.06884936915
2.53208192191 0.999998035615 180.877194106 0.26303224731 297.101505392 3.38545553756
1.44435077787 0.999999631022 205.595790872 0.219897221133 345.871608984 3.65565148838
3.56249263422 0.704034686757 169.668865577 0.174918282089 338.93857136 5.13123464594
