"D" "g01" "sigma1" "g02" "sigma2"
1.91127577653 0.805376628595 203.948553289 0.365520019627 260.994225763
1.75696242 0.85091011327 232.280723879 0.321292819575 341.892396411
1.8088633702 0.999999690466 201.549607053 0.229931425687 330.651680927
1.95785471169 0.715028015545 230.274789681 0.315267663643 303.343423467
1.72238470708 0.888806283347 232.634735674 0.261966570779 364.333690886
1.57516245602 0.908548070981 204.469192421 0.362272755622 335.409636771
2.32991507754 0.747005939401 195.064262948 0.194405030343 332.189121405
1.87771195814 0.999996165121 196.762742492 0.160166474812 355.833368604
1.73681538596 0.709013325487 246.04302244 0.248404366704 386.227857902
2.04834769146 0.691723321204 230.219570318 0.221527302011 277.867935152
1.78831051634 0.589612613186 238.001716339 0.287653670369 364.939490722
2.88517642 0.656013510281 206.641251557 0.173595877946 341.360167506
1.91066962252 0.925817122873 213.37391262 0.18480081202 406.899215423
1.3747282479 0.8405936855 246.588034973 0.345736637937 336.313058051
2.33940147809 0.756892492878 220.224149086 0.264397392264 301.58418931
1.75030545058 0.999999618835 212.970446616 0.202338632922 390.293112147
1.17913885322 0.932185114244 219.396237805 0.430855531659 329.621953641
1.47513717907 0.999999830281 218.808033932 0.35176472188 329.807244315
1.45675084773 0.948145415398 207.849914482 0.357620480259 332.301642178
1.13675112656 0.999999822321 241.340569953 0.388544676944 352.050400509
1.84285324223 0.999999767875 190.500480996 0.327793811952 283.311008187
1.95318297647 0.999999762205 194.803405023 0.363952026073 296.508833742
1.6854010465 0.760700833377 270.639000374 0.336229172267 330.402508049
1.70350578643 0.798937282732 229.95486445 0.225366254446 345.816851415
2.61623303577 0.79356520083 199.92556062 0.180855323339 315.470556124
1.77756196429 0.999986939099 200.772622809 0.201906867845 377.064764835
2.09250416439 0.859919598783 228.83916867 0.2802659797 295.452340604
1.57051871508 0.970668763892 234.506596259 0.337422326294 284.2366117
1.98668026474 0.943635014675 219.770075559 0.259390318485 297.489007373
1.29253195924 0.89891089791 237.431936508 0.308943554723 329.326130918
1.79453457649 0.900113779159 227.011574097 0.219214116621 365.209092924
1.3053225445 0.999999027872 226.935333276 0.189279727605 372.988869073
2.1980653131 0.999999642345 201.523176876 0.303600560668 303.965018655
1.76009740671 0.999999012325 198.831072512 0.266314600616 257.848165034
2.30053974204 0.609584388233 231.77848073 0.313824506034 246.424272508
1.69409258843 0.96475429845 219.935399163 0.411368982032 247.056169771
1.21317541568 0.789613215545 252.165897066 0.492683002547 324.21414134
1.75165468241 0.612469495772 225.273277687 0.240662154926 308.187121807
2.36207827187 0.573342162997 236.042499746 0.271712308031 309.962148214
1.54097563043 0.762494227533 269.536727055 0.219359939615 315.716416194
1.60630121426 0.999999749937 202.887926195 0.232491216433 368.523509444
1.68549609825 0.720252519065 251.01467922 0.219311836458 372.256023892
1.8479451469 0.777614530657 210.913361477 0.201498175017 363.355801568
1.68490819075 0.999999756197 204.202026756 0.202460246933 409.921397984
2.08263493118 0.438134109628 244.469264292 0.213650641374 346.80649067
1.5251172325 0.999998439011 210.423924687 0.389114536651 295.324658669
1.353033241 0.999999824403 215.657929981 0.315198468187 375.766227019
2.37291381544 0.645657711737 209.070120576 0.254445962321 318.154166274
1.74348952497 0.999999635574 208.320746814 0.326856371157 287.790509394
2.11172908049 0.450084731561 259.943138707 0.211347574796 337.829537179
1.92280094069 0.855560654305 234.433135342 0.18476532674 350.652464107
1.54366012195 0.99999989276 200.062778253 0.360936543768 285.734289905
2.75323795984 0.605631727063 194.439077114 0.227779818749 305.657045469
4.44290563784 0.589587489948 175.484213732 0.0941523252226 326.499709416
1.98889905101 0.703166235281 229.996750454 0.226324954751 345.748507566
2.22841111674 0.546563325063 251.689434145 0.199172988402 337.27936341
1.91818008144 0.856571850526 214.180019417 0.194599636373 407.046972603
2.95178320675 0.490243570246 216.261867616 0.0720060474565 423.071499739
1.73392689651 0.824288177216 216.861822305 0.302560779019 297.142157406
1.9752089242 0.999999619337 177.131997524 0.296684792717 334.009218616
1.4585554986 0.999999816453 220.018583666 0.201277850197 345.252190897
1.29399898019 0.84013770158 237.910360746 0.28023765684 362.302849278
2.12010753398 0.722895220834 241.708691991 0.206419819613 365.959688025
1.93468110421 0.999992999379 194.650051017 0.207148217533 346.271236211
2.16094301342 0.999999084682 169.800530251 0.156628217599 387.897662431
1.66778992283 0.999982500129 216.319952704 0.365242382954 311.075904769
1.75961867854 0.830041777723 221.073099702 0.267062045741 342.330130498
2.41368776632 0.576761706786 216.783290064 0.254176196062 295.624941704
3.54152389082 0.410022081053 202.97820814 0.123248654432 372.13740118
3.15404290463 0.484788812883 208.075511916 0.0806469252189 370.642046968
1.46564505532 0.824112560656 208.574693768 0.28938772732 346.509402909
1.27746617729 0.790322034498 229.15229214 0.309966060667 298.63362615
1.20148542782 0.999999842437 261.299022802 0.30231890232 339.0273531
1.72008432497 0.9309442182 205.577097588 0.234495350137 360.888035423
2.06827336369 0.908779849131 207.40900444 0.337840610125 297.0250818
1.4199585785 0.894964444362 214.884871075 0.349109529786 303.57896982
1.39078419337 0.999999510335 237.652986111 0.33602974723 333.415226772
2.33998492805 0.601239380463 228.810005047 0.161176763117 368.049735195
