"D" "g0" "sigma" "sigmatoa"
4330.77176453 0.999999976598 5.59684447468 0.00199813643964
4254.0930962 0.999999985975 5.62892018014 0.00197451538453
4708.607754 0.999999989929 5.66018325805 0.00210388974575
4204.07698917 0.999999989359 5.77508589128 0.00237079530452
4291.49728548 0.999999989505 5.85219827016 0.00198690038866
4335.11053118 0.999999991507 5.90720032614 0.00200557180308
4697.6122579 0.999999989948 5.35915503683 0.00209186024058
4778.78949295 0.999999990008 5.5465720848 0.00212250782505
4817.52715094 0.999999989871 5.58250647229 0.0024028905532
5015.13910298 0.999999990323 5.65394854457 0.00174788861718
4244.13867089 0.999999991621 5.63803770878 0.00195411755111
4378.84163047 0.999999989658 5.68799584929 0.00213781142233
4675.2487807 0.99999999061 5.66537756026 0.00213916805381
4147.17670914 0.999999986443 5.95337893456 0.00195999061425
4526.84412907 0.999999990819 5.79247656474 0.00194652845509
4395.32581854 0.999999992809 6.0378911428 0.00200077751034
4256.7178004 0.999999989874 5.76287539993 0.00192064337212
4398.4103726 0.999999990071 5.88422500012 0.00203987131631
4455.27108568 0.999999989788 5.65625212563 0.00240652480166
