"D" "sigmatoa" "ssb0" "ssb1" "sigmass"
4200.23632781 0.00235305134821 170.112359056 -2.49416430014 7.28655946997
4429.14803015 0.00204448237229 170.113793464 -2.45429283322 6.74331122666
4349.22237993 0.00165626073412 169.319072105 -2.35419711072 6.79453083263
4313.88899175 0.00210830404801 169.157306302 -2.4298134378 7.30745814339
4120.04802533 0.00182063395471 169.569933714 -2.4330706715 7.1126703677
4427.21636771 0.00189342844181 169.924293578 -2.50235911978 6.86511120555
4463.58532059 0.0017423086307 169.922504333 -2.50799321913 7.08353221528
4766.90950767 0.00196424970178 169.476096742 -2.54377559137 7.30574348151
4838.5695298 0.00199332128026 170.773493883 -2.56583097439 6.62304124645
4481.13100094 0.00250610754926 171.185219448 -2.65493599634 7.40059486844
4359.75508661 0.00243285945833 170.747584049 -2.59984288491 7.15552128623
4715.34644847 0.00177212431396 170.284033281 -2.49825179639 6.5567584019
4319.77868826 0.00211174989717 170.360014474 -2.46814545298 6.58803861456
4706.40069306 0.0021121866034 169.824941282 -2.57294542047 6.92204327857
4297.85348504 0.00155436030713 169.851538151 -2.39771856167 6.80386361272
4246.69808362 0.00169977698583 170.499472139 -2.60049393686 7.83394259794
4318.32071253 0.00185886125381 169.449310562 -2.3611707949 6.98779589124
4348.22117331 0.00178554320218 169.808787689 -2.49153796006 7.34909324583
4250.43914003 0.00215531678061 170.544645192 -2.53936782086 6.60816902481
4324.0382104 0.00196287750498 170.875477003 -2.5821411314 7.00464712782
4757.18516881 0.00214801839094 168.919680452 -2.48554270279 7.12749226653
4338.22108498 0.00208154307124 171.092273102 -2.60854965473 7.06255946045
4717.34415482 0.00208245595767 170.663550456 -2.61435181493 6.89569644903
4118.54369447 0.00195384483037 170.581872347 -2.4456733378 6.56389409722
4904.55128557 0.00195824191862 169.325194676 -2.46854465322 6.95038247518
4826.67151971 0.00195337425124 169.769295736 -2.60177397191 7.15367121699
4657.73118585 0.00214898248641 170.430789772 -2.56293707668 6.6748119544
3882.15834025 0.00187002676677 170.459855223 -2.54632267538 7.07653916154
4262.19285796 0.0017964877308 169.618252249 -2.43007039859 7.26253479833
4609.56462295 0.00165280202857 170.39881359 -2.5092511369 7.09767383978
4934.10119812 0.00209794236428 170.242596842 -2.51061631324 7.05461795787
4609.10324505 0.00192730868487 169.717774132 -2.56541317236 6.89075589357
4466.23477969 0.00219465968176 170.220257767 -2.48053229152 6.6426376606
4107.11019426 0.00185578021838 169.524759956 -2.37311330817 6.56704185599
4671.20129535 0.0019246040539 170.33275464 -2.52091543924 6.51382041375
3824.7200603 0.00240799369888 169.478251075 -2.41620135776 7.254196958
4873.8250344 0.00215411272708 170.792423616 -2.67213348157 6.49307308437
4798.70138666 0.00208187798112 169.55672325 -2.51966419641 6.64713928596
4210.95966787 0.00208096849752 170.047604108 -2.41441640483 6.92224995786
4547.76216131 0.00203276120936 170.732169196 -2.53127846277 6.67528482817
4309.00718525 0.00186613740571 168.848451256 -2.44416153102 6.99073810472
5105.37082109 0.00216817684917 170.333936837 -2.62682105534 7.01956732043
4561.19245506 0.00178047105948 169.940031591 -2.50610235961 7.35209265544
4191.14226767 0.00224556347406 169.843125922 -2.55105081185 7.36741253726
4661.59381032 0.00190148065626 169.976197771 -2.49200850961 6.91579741074
4232.29934648 0.00229961652498 169.870637947 -2.38901124931 6.82011407799
4652.13970052 0.00191991033627 170.2461254 -2.5613096759 7.02250348128
4584.04793389 0.00213322694509 170.220260715 -2.41244251429 6.89082006587
4516.44662609 0.00222740628164 171.251131211 -2.65392589403 6.89037029602
3932.02562936 0.0020006451551 169.419852637 -2.32223038851 6.52386274294
4627.14902059 0.00194143250365 169.861942148 -2.47437757005 7.05117738224
4634.71812202 0.00168249285615 170.146837545 -2.52051380403 7.09823730345
4453.93600723 0.00232553321045 170.296101038 -2.57786382297 6.7765139345
4220.50791406 0.00231135908746 169.950762858 -2.47323176562 7.16089815342
4505.20811356 0.00201777305975 171.697781778 -2.66217338137 7.1372076019
4270.05800419 0.00219255923417 169.971021381 -2.39114399806 6.77666748637
4630.70637604 0.00203228212592 168.675257136 -2.37419123822 6.80613646065
4551.36900156 0.0020069558182 168.350841115 -2.31568901743 6.65043107991
4477.96861074 0.0024818478439 169.279440134 -2.43600108019 6.90528729675
5093.80858365 0.00193793138759 169.434432855 -2.48136990023 6.72292651179
4630.99276476 0.00215866040043 169.880822104 -2.45562620678 7.1154439693
4448.45087302 0.00179492904984 169.854689654 -2.39435069409 6.84189427147
4313.95110132 0.00200989250798 171.188930201 -2.66677276135 7.12424611717
4476.14799045 0.00190275056267 171.589210362 -2.70864849792 7.63100253683
4625.44427114 0.00190829153035 168.798100952 -2.42256678644 6.72188056903
4415.7068331 0.00195897174593 170.149253026 -2.59239163867 7.06073398989
4446.90264627 0.00178958040054 170.292975702 -2.57499944609 7.2869822006
4494.45091169 0.00212505390507 170.273365464 -2.47906049028 6.60189625059
4088.75961614 0.00223344213679 169.092412145 -2.37561762061 6.53134054005
4505.92880376 0.00246597232634 170.873180656 -2.69466265192 7.08973600816
4513.88070301 0.00222889908752 169.889046098 -2.51406242375 6.79162960436
4402.20537078 0.00206546113546 170.147004096 -2.51193826199 6.81407175574
4625.15349771 0.00260224005122 171.353391212 -2.69299162363 6.51364436159
4554.50417333 0.00218356195347 170.387752413 -2.52438677494 7.21035008191
4121.77622962 0.00239515788869 169.843042037 -2.41502018456 6.90743123231
4339.3443802 0.00219538278667 171.018875444 -2.56172811502 6.98846134332
4172.76474818 0.00198443506627 170.822443754 -2.52669830713 7.31816632961
3896.31154491 0.00232251495813 171.063763053 -2.60852691888 6.70186983457
4653.08406759 0.00191641720826 168.914231143 -2.36445271091 7.32628451853
4553.47764009 0.0019890351699 169.860382942 -2.48504794156 7.1056500474
4362.90999129 0.00188563158421 171.434600815 -2.61896959595 6.51803498021
4230.81143689 0.00189871766643 170.149657629 -2.49109279343 6.74656918947
4378.00819968 0.00202344156985 168.684742522 -2.29585614485 7.10299477175
4353.76297157 0.00195218538557 170.226406886 -2.44831794666 7.07651886602
4592.08396333 0.00190881854767 169.443187599 -2.44222389851 7.11634483938
4651.63591106 0.00217080741716 170.572374682 -2.54096035875 7.03963046857
4362.47829328 0.00237873045705 169.795819476 -2.57307066653 7.35136730832
4733.07370188 0.00199044805083 169.296764922 -2.43513304023 7.02361240886
4174.66285349 0.00191133014971 170.209734153 -2.50885798865 6.86739455719
4085.46794122 0.00194155375111 168.737704056 -2.35571900691 7.01988627572
4435.55185736 0.00227514381224 168.889788077 -2.32166770351 6.82647511478
4458.4582681 0.00239610467578 170.173183602 -2.54635435515 6.93668508341
4059.91654185 0.00193880435595 169.414359081 -2.49996861781 7.13857959874
4747.86296514 0.00182875663501 170.107365428 -2.5194090177 7.35987183542
4151.60606652 0.00187395532425 169.66278262 -2.54320018389 7.23518139522
4338.60519701 0.00203119344122 168.600084229 -2.45940296563 7.44731304428
4261.97014654 0.00195208446629 171.076941506 -2.67884864908 6.96036919055
4630.53137785 0.00211832311137 169.71445381 -2.46343519568 6.65305906443
4268.68445366 0.00245743754235 170.537193602 -2.56969907095 6.89724883339
4297.39112915 0.00203589859415 168.618440882 -2.30798135359 6.86007180755
4267.95970962 0.0020537308465 170.024618846 -2.38552669146 6.69401401349
4532.13808178 0.00214603038118 170.101303952 -2.6252959846 6.71848452017
4610.13245163 0.0021223054425 171.844585336 -2.74016205876 7.19063288739
4772.45361842 0.00243769763264 170.173119065 -2.57801634581 6.87795505636
4929.96249395 0.00179922512999 170.724950479 -2.5900190368 6.9594130268
4181.59378355 0.0019513310745 171.248813428 -2.64236025623 6.67988444927
4390.71277144 0.00218805105145 170.067839604 -2.5259769578 6.6818072413
4713.10541799 0.00215616211552 170.422650101 -2.5950965622 6.84166686567
4236.09392029 0.00201448441817 169.12112291 -2.38322601203 7.40150054737
4540.20155594 0.00202571543984 169.520017154 -2.43268372353 6.910836725
4570.36893907 0.00203785431308 170.487800201 -2.45959163822 6.4496228787
4227.07221998 0.00195716825524 169.190174754 -2.38540168427 6.76525984665
4465.82739395 0.0021175571796 169.71557079 -2.44558538776 7.11600076603
4477.69196186 0.00239672401925 170.843572615 -2.62510672063 6.59807932196
