"D" "g0" "sigma" "kappa" "logLik"
0.0383159853845 0.999999840055 1272.80173655 68.414550415 -330.957
0.0608240591227 0.602218395075 1395.32894437 136.534874418 -397.932
0.0457642274077 0.999998226554 1261.59324043 125.133154274 -398.165
0.0492019625042 0.999998814631 1113.01094021 699.999998449 -323.292
0.039095193749 0.96650605707 1351.2769601 348.449725759 -358.868
0.0407692080096 0.982480792491 1209.98339483 298.273793037 -319.286
0.0687678169964 0.522015388883 1437.45996152 54.7342421697 -418.148
0.0559368118491 0.861336841623 1200.07596592 143.632724017 -383.253
0.0372282182859 0.977638527574 1488.52116482 400.508885897 -424.867
0.036315302987 0.879048644836 1399.46745452 41.190759681 -345.802
0.0439072683767 0.999999656797 1247.88660387 98.0450551747 -361.002
0.0502665747915 0.857098573003 1183.38495548 176.271206525 -331.256
0.0310984699103 0.923943552605 1371.64234687 89.3500830974 -295.085
0.0314587672579 0.999999682246 1420.84125982 397.408961942 -329.759
0.0419001994212 0.999999236097 1144.89578293 699.999998878 -298.539
0.0407575961869 0.836185295662 1401.65673883 215.297136256 -359.29
0.0484828432956 0.738997206468 1357.09733512 502.952773397 -354.118
0.042100399833 0.999999916296 1232.00550975 150.522709345 -336.451
0.0392962690166 0.999999202918 1217.85366836 606.563236535 -309.809
0.0456908472168 0.999999783979 1231.7555007 373.360130307 -363.814
0.0393163185342 0.999998562954 1324.3707112 127.468079156 -374.859
0.0511882319865 0.815896867041 1309.41461351 41.0434647686 -388.764
0.0359854068765 0.999999565331 1312.87838991 699.999995604 -336.285
0.0425259821801 0.999999706302 1231.52508822 109.568217274 -348.737
0.0479769424189 0.999976736182 1172.8060084 38.6470550321 -360.954
0.0461601573631 0.803346341296 1269.04015146 193.650797963 -333.152
0.039550349662 0.88687549287 1319.12475478 565.138001857 -334.081
0.0323479920628 0.745114421707 1627.54313779 111.448636355 -350.69
0.0436748587296 0.999995883829 1238.77175993 166.682630066 -352.605
0.0371946112798 0.970777080727 1245.53266406 109.098988841 -313.93
0.0386226450821 0.999999594297 1222.78490321 90.5465312356 -316.636
0.0357026341824 0.990242025882 1378.51694599 133.470413094 -360.531
0.0368137564877 0.999999600704 1234.41495547 225.461450717 -291.4
0.0404723982106 0.999997345127 1274.59685765 88.8215524529 -354.733
0.0402728550508 0.999999261608 1236.26711985 196.978049007 -326.832
0.0493563218074 0.999999802257 1218.82943883 51.3939002258 -401.765
0.0347740375384 0.999999618852 1300.21301766 135.0788444 -307.159
0.0409621819797 0.999999767649 1265.65313952 73.995495855 -350.057
0.0381497461399 0.999999523885 1224.10433364 699.999999333 -309.516
0.0403353611622 0.824363651379 1419.85383092 192.788644451 -362.25
0.0311513259632 0.999999750387 1378.48598591 180.556222775 -303.928
0.0511376807566 0.69296976456 1359.85683933 699.999998476 -360.632
0.034384584624 0.942983567609 1411.64940304 285.296260398 -342.205
0.0536211658408 0.999999652878 1144.80978421 201.8597062 -385.314
0.0653738269074 0.999997554968 1121.43819172 699.999999528 -442.817
0.0505567193665 0.999999833674 1184.5879581 576.389009997 -379.82
0.0540719530262 0.733605821448 1319.62310103 90.2201832207 -384.101
0.0386434678701 0.96314583638 1398.02554829 64.6638791442 -388.378
0.0492819429709 0.999999329267 1118.12718828 164.808911384 -330.733
0.0393020549438 0.999998674838 1359.07345503 298.819193188 -379.866
0.0354532808666 0.755470423944 1422.70917676 131.827876225 -301.952
0.0363068569653 0.999999346407 1283.17028419 148.516656802 -321.783
0.0345262052281 0.892780332449 1616.00017928 295.518413094 -427.671
0.0336396988043 0.983718665742 1368.90191798 355.397123478 -325.444
0.0339332989485 0.796923814515 1482.57346952 352.355380177 -330.492
0.0404993311109 0.999998787841 1218.06938633 556.741610401 -324.436
0.0388346405034 0.806821832766 1388.76099012 160.449356861 -324.24
0.0408427069942 0.999999738447 1226.16789317 129.243918468 -330.382
0.0434397390281 0.999999785449 1222.96109583 229.866370223 -352.864
0.0495361435204 0.806204088084 1354.59491375 91.7923731202 -402.225
0.0436041869278 0.999999781966 1272.30368439 182.312582062 -368.217
0.0469080235765 0.875471305399 1354.21734933 699.99999945 -412.174
0.0376151487735 0.986592879854 1211.92974572 190.220427011 -291.793
0.0503740854585 0.825275115157 1204.88591046 699.999994799 -327.835
0.0360822977052 0.999999797393 1363.41881283 524.750672938 -346.497
0.0467606031673 0.999999590665 1196.66332476 108.593686239 -359.956
0.0421056500777 0.893843237849 1406.53915995 56.4876365939 -406.844
0.0412188377874 0.953429202768 1284.53920405 188.508457198 -355.853
0.0592019266943 0.68778983335 1161.31641268 699.999997689 -303.419
0.044000553201 0.999999497306 1265.58370486 320.688126251 -386.852
0.0436868791143 0.888967756535 1393.74202533 120.151171064 -403.416
0.0321747445353 0.999999518518 1369.20272118 699.9999977 -328.946
0.036349253052 0.999999736071 1320.25394374 107.825395496 -330.179
0.0465100519209 0.684617021048 1383.37506902 420.218190822 -331.966
0.0610408162904 0.714837051842 1225.4681644 68.1150124246 -365.363
0.0372679193061 0.999996149935 1293.64920094 287.04620456 -337.925
0.0461303906185 0.855691958037 1330.92882431 149.01567031 -372.722
0.0349934525801 0.929871002374 1414.69902456 699.999998871 -348.917
0.0630936730639 0.690473661343 1206.33587429 32.7801100431 -354.062
0.0405683336924 0.949652949666 1340.89837232 126.409510468 -373.217
0.0468466343495 0.518970355226 1651.49456438 49.1807071362 -374.355
0.0318913112585 0.784268043242 1426.35738381 236.168773695 -271.047
0.036313734797 0.964841550945 1367.30758167 256.700572126 -344.94
0.0456701759743 0.999999854443 1244.55130114 286.931708788 -377.867
0.0278803391485 0.90907303632 1443.57380323 510.634718412 -281.385
0.0371550928913 0.999999633878 1288.48721331 518.187218508 -323.008
0.0521659976327 0.999999759108 1208.07737175 699.999999314 -407.302
0.0649712128542 0.556551465601 1316.1919912 682.055967506 -344.642
0.0514857645406 0.9999997645 1172.11688606 109.144996721 -372.75
0.0456001025828 0.999999759493 1264.24675731 166.659141761 -394.994
0.0354450507833 0.999999920825 1324.58569156 342.074197662 -326.907
0.0417943440967 0.973886569287 1212.12697998 65.3760642029 -320.817
0.0370109598524 0.999999537551 1268.82081997 179.195601689 -315.796
0.033409059963 0.922974682699 1367.81307237 70.8000748129 -307.178
0.0433947988654 0.999999696745 1183.62781099 28.7442968717 -327.44
0.0322708521017 0.78777872865 1681.69172296 215.208779782 -382.171
0.0460728238894 0.975520200234 1222.30480392 62.035235535 -370.37
0.0348822687402 0.999998827121 1305.756455 257.138394292 -320.089
0.0278326706127 0.999999796895 1408.08574511 259.110603848 -283.423
0.0491446400241 0.999999869227 1174.57925925 240.887977204 -358.09
0.0362405266907 0.847219172059 1481.85823683 675.606955757 -361.654
0.0520653226088 0.999999670271 1118.53284675 299.610270761 -350.338
0.0345235440236 0.999999773308 1345.23368593 310.102350786 -325.22
0.0363750884969 0.926308048904 1299.7555682 598.303957202 -302.277
0.0319578324914 0.999932995744 1407.78070678 181.62782685 -339.259
0.0395355470584 0.785904636608 1352.76064269 93.5305189201 -312.961
0.043619898249 0.999998961589 1303.87778658 149.014417269 -389.314
0.054513040193 0.961995225793 1190.04423088 103.034106163 -404.737
0.0368575742149 0.9938933366 1306.04202308 550.30118805 -326.206
0.0621695389613 0.766677892534 1159.13610638 313.135140406 -350.242
0.0404527705777 0.930388162291 1370.64106126 130.203859452 -382.729
0.0335264599416 0.87116385213 1395.5998465 114.36901144 -310.57
0.0413263223642 0.999999659661 1238.55461923 178.202214242 -339.191
0.0453192683381 0.818951173792 1413.94045245 606.764748533 -403.842
0.0438982006301 0.962983775685 1271.90857693 587.822120358 -363.193
0.0419143392216 0.999999726047 1193.93877139 24.3152845507 -324.226
0.0464913096909 0.999999621254 1237.80144552 117.900732254 -384.453
0.0375101061323 0.999999671244 1310.8336398 118.684655828 -341.125
0.0298017766021 0.999999914618 1406.09816813 59.4459101738 -310.367
0.0410652428728 0.999999810619 1215.2830856 37.7549787792 -323.428
0.052751261137 0.999999805869 1211.22762548 28.4589209401 -422.137
0.0356653728772 0.999999451782 1319.77769629 250.168614981 -332.951
0.0400902949727 0.99999977012 1329.77508708 135.991557142 -381.491
0.0460785920531 0.999999655791 1063.5720252 101.842824208 -283.794
0.0454804277572 0.99999976529 1216.17516284 325.192034188 -355.208
0.069679864656 0.486380932268 1368.62378066 216.679552013 -354.252
0.0521352733207 0.999999598415 1174.93310974 83.8282809012 -378.833
0.04246831109 0.999988746184 1219.01187385 29.7213997115 -338.359
0.0364518293328 0.999999851239 1272.51395154 108.966433444 -314.854
0.0492865420698 0.926579134652 1279.5997378 68.3239815104 -412.052
0.0590678850276 0.924377341157 1191.34255995 88.2590515486 -426.645
0.0548213502372 0.838664277672 1095.09299529 514.309328746 -304.186
0.0335095479143 0.999999690926 1271.08965027 95.8478769744 -287.441
0.0511018172222 0.763354822703 1335.49962307 260.878323969 -368.115
0.0341793193748 0.999999661404 1422.8648825 107.055501039 -365.815
0.0500638253076 0.999999752906 1083.51220779 84.668374206 -323.99
0.0504002384272 0.999999613974 1221.22252257 200.044402771 -402.37
0.0373941161369 0.999949061228 1305.89994319 699.999994501 -338.998
0.0423291618423 0.97909000612 1171.91152941 256.441896498 -314.429
0.0504310726512 0.979157054127 1133.68582082 88.0144094882 -349.931
0.0563604429793 0.702359425339 1373.22628031 186.215265818 -404.101
0.0409032463455 0.999999653785 1259.84484646 187.070637926 -349.397
0.0402504718444 0.999999585139 1208.14052117 699.999999188 -317.22
0.0497058832982 0.92349881578 1328.20757164 409.284414214 -432.083
0.0267832461764 0.999999924153 1361.75373195 57.8647321997 -260.564
0.0457856785818 0.853591886668 1298.27440539 122.474596032 -364.397
0.0364546359766 0.794450910177 1442.19886641 58.8920094903 -336.097
0.0463556398822 0.965868234778 1243.03933331 144.666373003 -373.495
0.0406128686237 0.999999760833 1258.17667011 630.758440047 -339.993
0.0302424107979 0.972691106984 1456.45252203 228.780046757 -334.746
0.0533639582523 0.999999627669 1102.74773121 699.999998688 -345.871
0.0533990984763 0.999999064248 1147.56580498 150.324735197 -386.39
0.0327854388082 0.951236075269 1354.08057087 47.3766014872 -312.348
0.0455915871722 0.99999943869 1220.75737927 158.547937044 -373.661
0.041018554664 0.97293493958 1289.03946587 117.835952934 -354.792
0.0481440065592 0.999998706864 1139.5606885 304.688145984 -333.389
0.0435497993223 0.86057080257 1344.37082262 699.999997901 -359.763
0.0336654720767 0.861881103907 1541.38931566 325.088662613 -383.568
0.0545763295667 0.999999519677 1065.87150738 27.7456919806 -335.651
0.0464045457615 0.999999475672 1214.46345752 263.249916765 -379.741
0.0417530121588 0.93606021559 1237.37622943 128.201080414 -329.919
0.0493842650107 0.999998513997 1194.98973918 43.3296216879 -383.291
0.0375952308174 0.999999623312 1316.39134298 217.049599995 -345.719
0.0349799250676 0.99468866813 1259.13917532 125.553471438 -290.656
0.0374055147967 0.99999986381 1253.43175932 157.374846812 -310.923
0.0310563452732 0.999982466081 1302.56424861 105.522460635 -281.573
0.0358955981605 0.999999609179 1221.01158451 699.999999433 -284.201
0.0419125800732 0.755577855927 1471.73128599 132.055407297 -373.334
0.0425253521286 0.999999777818 1278.02304727 203.376901775 -362.497
0.0473018663127 0.999999266835 1243.47031225 75.5186441256 -395.245
0.0371015035361 0.926283824036 1385.12016412 131.167740851 -356.081
0.0433205010753 0.761023860751 1320.87737718 557.349842475 -316.461
0.0469625471844 0.999999108732 1199.85875002 248.807462197 -368.665
0.0556880969116 0.51498344458 1449.70723928 699.999997418 -329.599
0.0338301386904 0.924144684324 1373.73871482 182.548291279 -307.738
0.0466429078694 0.83048070653 1322.41515296 297.328908714 -362.822
0.0452110732185 0.999999645783 1181.88367908 699.999999027 -337.644
0.038468913055 0.958823912805 1266.99318391 99.8158848657 -320.117
0.0351953127753 0.999999722806 1267.28696833 27.1291709021 -307.556
0.0515405690349 0.735197855834 1334.51794311 47.3987178346 -380.472
0.0479184109059 0.999999096547 1179.75735244 148.655729201 -357.691
0.0488449730662 0.999999794822 1154.57034864 261.829995541 -345.65
0.0564028568295 0.999999607526 1117.20373513 141.0335594 -388.506
0.0537885253005 0.885879698775 1186.21469456 699.99999764 -365.127
0.053421428392 0.999982421857 1202.36138551 72.4449114425 -426.61
0.043214323231 0.748456128198 1482.01016682 350.063836425 -377.511
0.0285795020982 0.999999777939 1485.91361109 413.857058391 -334.693
0.0396382487944 0.999999857592 1233.44052162 407.257758282 -321.373
0.0406907452177 0.99999963266 1242.85230154 179.216797149 -336.251
0.0394105331702 0.841044287816 1424.81193298 542.678121504 -358.38
0.0431851748806 0.707058311535 1426.75779973 107.963658351 -347.042
0.0488555540468 0.999999749091 1142.21600082 139.98962297 -346.919
0.0405355171651 0.999999732264 1307.65396699 271.24271957 -366.236
0.0483756845693 0.735408066317 1348.24639737 494.019140938 -352.179
0.0428041418976 0.821303769549 1309.94377525 88.7767778538 -326.771
0.033416835965 0.833003849875 1589.55466446 470.995503727 -375.349
0.0540481454037 0.99999917895 1172.53969519 699.999998322 -401.243
0.0429523505652 0.999998296277 1107.41424086 699.99997877 -286.061
0.0543007100395 0.999997189879 1212.35031538 114.045430927 -434.902
0.0372485975397 0.881809590961 1384.81561401 246.176878207 -347.378
0.0382487763684 0.999999851103 1295.93010835 81.3372381173 -342.492
0.0583753839711 0.999999714722 1063.47625647 549.602165588 -352.927
0.0334951311132 0.999999108283 1432.18786114 445.589588319 -355.054
0.0604536259941 0.999999237373 1042.40088847 699.999993712 -356.604
0.0369503561082 0.999999501145 1329.82672475 513.939833866 -342.488
0.0405763278533 0.876427265314 1373.23511266 110.089480274 -368.89
0.0405843236795 0.999999614925 1195.1812964 42.9592352551 -309.665
0.0423007429085 0.999999319292 1201.34845152 232.941298985 -326.026
0.0418662859936 0.99999978879 1166.71749647 273.78639559 -302.95
0.0385969933792 0.830375918883 1269.35839844 206.991831758 -277.913
0.0419510498562 0.999999871806 1234.56451737 152.085904847 -334.105
0.052577985854 0.781034445773 1336.5467696 132.838535421 -405.282
0.0395674981668 0.813982109913 1375.88893487 699.999996755 -327.334
0.0317840448405 0.999999792663 1453.03401263 633.64101736 -343.712
0.0399113320171 0.999999825884 1242.79572896 84.2618617918 -332.714
0.0383056736331 0.999999767662 1221.19466714 216.72080359 -302.708
0.0340238887064 0.999999642547 1348.89653739 298.418667678 -322.042
0.0373997322001 0.999999729895 1327.72160037 161.365088111 -357.303
0.0492415036524 0.999999549514 1173.23655549 151.312572043 -368.617
0.0496065816202 0.999999754912 1203.58949307 145.545584244 -381.868
0.0460894722387 0.962466303182 1268.25308002 213.904624361 -386.148
0.0485481577162 0.865236429972 1214.44466401 107.80278203 -343.163
0.0396362637156 0.728353224131 1300.31339885 699.999999328 -269.489
0.0471706523841 0.657084266882 1481.67582741 511.76753804 -374.615
0.0377886760772 0.800947488217 1439.49100518 163.488135564 -341.668
0.0344000966601 0.999999824933 1409.87917612 120.994957181 -365.587
0.0416292267325 0.870113295475 1350.89954533 209.422562381 -348.252
0.039105050309 0.999999798607 1307.56729676 98.6806767115 -353.914
0.0462081484187 0.842958482311 1346.13825634 138.134449676 -382.067
0.0448590165014 0.999999862537 1276.42940537 256.008805624 -379.24
0.035872642079 0.951912526881 1316.40838224 359.51601611 -314.995
0.0391329313398 0.999999440158 1278.69549643 49.3225852678 -343.344
0.036534206771 0.957452529807 1321.96645719 99.7596601227 -335.753
0.0348154216567 0.775812088407 1436.55581602 282.578730242 -296.957
0.0465386690296 0.999999519149 1174.86409425 50.9915403033 -349.125
0.0393764787443 0.999999082391 1149.45490949 699.999998816 -285.289
0.0357018847819 0.99999966941 1430.87114254 411.928723056 -380.436
0.0483093481884 0.67654220132 1377.09688125 57.7394375084 -343.4
0.0508734510074 0.790265101131 1270.98554046 525.638580891 -355.392
0.0317838766417 0.999999548745 1302.42604238 238.904465034 -286.036
0.0428746466108 0.999999390325 1185.14786576 28.007997035 -328.765
0.0485329948452 0.862132782861 1249.56167381 423.886747137 -348.515
0.0551693346562 0.585729711674 1331.03081701 699.999999176 -316.585
0.0470439370792 0.852757090811 1298.75734626 139.954602515 -362.452
0.0351808909782 0.999999755398 1322.66717348 699.999998811 -320.289
0.0504613295593 0.99999905964 1208.93760808 115.460231962 -389.77
0.0385889159515 0.80787580579 1344.79732518 79.7074238292 -309.802
0.0498099567148 0.999983974038 1241.10756108 657.975797899 -406.61
0.0509392111825 0.981433804393 1137.78008164 46.9282697991 -354.044
0.0495902618969 0.877649641592 1363.84742539 130.626904005 -441.708
0.0400197341932 0.999999575826 1289.96438687 73.3057253699 -356.347
0.0551812989746 0.674358150587 1233.33251881 699.999997661 -311.369
0.0491055202057 0.667940686204 1402.09080224 482.746876536 -349.76
0.0480682404991 0.999999589828 1140.59970457 63.7594931098 -326.838
0.0508948100331 0.999999149378 1197.22264058 47.0371650148 -395.955
0.0375921493934 0.939414656847 1266.31353131 545.197671169 -310.542
0.04226202166 0.999999786494 1347.53832965 582.018972643 -406.769
0.0365746005704 0.999999022042 1359.94957211 99.0711632413 -357.472
0.0415545969856 0.85224789246 1129.36390558 45.3282687473 -251.048
0.0412887862788 0.806268902437 1386.85585803 699.99999951 -351.317
0.0323034415883 0.999999441786 1307.21446667 247.058340238 -298.444
0.0442121866895 0.805083622493 1306.23550665 205.422924583 -335.666
0.0579250947208 0.669012202964 1284.96638727 135.052028833 -356.783
0.0518415826933 0.999999800377 1167.43815499 87.2217718187 -382.361
0.0491846735562 0.99999986204 1227.13975655 288.705572562 -389.432
0.0297347069189 0.832502787649 1593.12467988 113.558529766 -342.411
0.0579685532909 0.533725347859 1415.38078499 465.260771087 -346.063
0.032034760955 0.990104903046 1337.23793271 24.2164802731 -301.95
0.038779357503 0.99999931039 1190.02561371 181.541715313 -296.143
0.0460584242967 0.994772798243 1296.67337925 69.6446189507 -417.239
0.0471738964558 0.711834805224 1452.57355036 435.134234315 -380.939
0.0492352481007 0.999999668189 1208.87023754 292.557071159 -380.594
0.0477826866963 0.999999775646 1259.86758658 40.9868459245 -404.469
0.0513121245493 0.99999970367 1214.14742508 53.8038868189 -412.201
0.0428486801596 0.999999208319 1219.4050988 105.569962869 -343.829
0.0582053572007 0.999999717658 1049.11329999 257.380017269 -340.336
0.0432540309125 0.53156682898 1531.74134218 699.99999872 -290.518
0.0457761606398 0.99999919878 1205.27277112 211.170608616 -360.966
0.0408593608947 0.999999773333 1204.72284217 115.308828858 -314.888
0.0406840522382 0.981029375815 1296.76642343 699.999997457 -358.615
0.0438256386737 0.999999522959 1210.08827142 61.3962437244 -352.556
0.0443361541924 0.999999563609 1227.9476748 166.274795349 -360.193
0.0547063144785 0.999999054228 1103.908426 364.749388974 -366.043
0.0339933287075 0.983574767182 1384.41806923 103.775817503 -336.74
0.0373803338283 0.999999770919 1276.47306872 473.318158245 -330.913
0.0414109468938 0.865301417521 1255.89697601 233.739052414 -308.868
0.0490250334773 0.544499721596 1479.74720142 637.826107293 -317.652
0.0346540907081 0.873007360136 1514.53816945 41.5117407083 -375.139
0.0405699240869 0.77292283498 1352.17122462 231.565272894 -315.915
0.0307779612907 0.99999983352 1344.86368692 169.324615922 -292.669
0.0367609787055 0.999999763499 1377.70940524 699.999995788 -357.312
0.0333174415834 0.645514611479 1704.29686475 618.75978063 -339.36
0.0479356382366 0.999999425511 1221.89705759 699.999998475 -380.818
0.0362233809614 0.999997853581 1214.55691361 26.4081333879 -293.372
0.0405899236444 0.830557299821 1409.60626132 51.2699043524 -360.122
0.0459154703147 0.999999472564 1151.96157508 699.999999212 -323.928
0.0471706196326 0.999999798761 1209.06668158 170.016834643 -370.609
0.0360366991803 0.999999909998 1218.22063389 699.999999003 -276.017
0.0419098672433 0.980729024253 1294.86188205 348.224590626 -368.057
0.0368475605583 0.99999924263 1339.36841806 81.7363154103 -352.786
0.0364326319113 0.95146663581 1312.71373244 64.6713581102 -320.042
0.0470770777916 0.785887281757 1345.17713773 139.559187898 -368.38
0.0355700657817 0.99999968905 1367.42888098 130.39163539 -357.959
0.0456515752978 0.806035691569 1365.41829183 91.3409650703 -377.266
0.0288446599939 0.916593387639 1390.44039528 273.728493543 -276.212
0.0493919960487 0.99999976743 1194.88010799 143.070997158 -372.478
0.0475750999707 0.694387608745 1235.1085941 457.057214826 -280.772
0.0533719857199 0.999999556261 1067.97968686 91.9282084539 -332.35
0.0373441882973 0.706180403822 1480.69228925 51.1852405137 -314.864
0.0463923982563 0.92419544237 1326.88191878 65.9755532839 -423.404
0.0411655748378 0.999999499175 1220.54790548 315.787804125 -330.914
0.0327194032979 0.999999780049 1363.95621381 172.229591206 -323.721
0.0512055098323 0.999999428736 1170.08967558 290.132741478 -372.587
0.0453261911337 0.999999718556 1205.85442233 39.0192994369 -351.437
0.0514979231481 0.999999611357 1078.14992905 245.799463902 -317.732
0.0489807644444 0.946097722945 1264.93252327 699.999998895 -400.624
0.036954063698 0.705053093525 1507.87076571 699.999998744 -313.778
0.0406376454709 0.943879204646 1350.50516603 369.049614918 -377.254
0.0332261695934 0.988698579647 1383.52182528 82.0037498146 -333.528
0.0542082889687 0.669005914057 1405.33619719 514.771825262 -394.46
0.042550080126 0.999998962063 1277.58865243 106.51914426 -371.913
0.0369917790843 0.999999812867 1276.77105671 175.803806465 -312.823
0.0442043196491 0.99999963458 1137.3499817 104.647254561 -305.374
0.0487888773826 0.999999856506 1209.39098482 141.233441769 -388.411
0.0442719721994 0.759736452701 1298.3638757 325.690380655 -310.625
0.0333544775133 0.98977535961 1355.46470073 126.136267906 -323.677
0.0547166717491 0.764999801747 1277.58630784 327.177415021 -372.303
0.0405038608209 0.999998614849 1239.18553224 315.364178848 -332.914
0.0441957781483 0.959903703036 1288.43625025 63.686317373 -383.359
0.0531102922752 0.864011147239 1129.74497904 699.999999309 -317.69
0.0380984971349 0.705553481735 1498.69175826 96.2161777487 -338.314
0.0399093141867 0.999999500298 1221.35958029 409.263028493 -308.301
0.0341501948942 0.999999729395 1257.08369744 40.7719611228 -290.403
0.0541543260235 0.758479420667 1339.81731622 58.8051459198 -410.962
0.0379944281592 0.915315016513 1366.702502 125.093458541 -343.789
0.0407853945061 0.999999863822 1268.86055213 139.39413196 -343.463
0.0436586150565 0.994658732896 1155.56161117 699.999997136 -314.472
0.0426028667899 0.999999452229 1230.22739236 699.999998629 -336.478
0.0419792767214 0.941272805711 1179.66007577 699.999996673 -292.33
0.048144568332 0.683211414779 1485.82234038 162.577805203 -390.671
0.0446456099867 0.878729029644 1345.0174608 699.999999105 -380.978
0.0320004256427 0.99999980739 1348.45133727 284.342962459 -304.633
0.045081915423 0.69477818766 1404.96528411 558.912425007 -338.945
0.0543470624059 0.999999718617 1124.85227739 650.413182122 -376.819
0.05532489189 0.999999266809 1183.40668198 699.999999097 -411.6
0.0367249536337 0.99999 1249.99990857 140.000000014 -292.71
0.0313718395706 0.839715863485 1529.75461083 440.150526304 -334.466
0.0457085203021 0.999999633632 1161.47376682 92.1907130158 -331.861
0.0570039149217 0.720185215524 1305.39317014 48.1975689438 -386.078
0.0446350767458 0.999999568714 1177.61396309 106.766339228 -334.597
0.0472947403463 0.752252678521 1425.27920171 699.999992001 -392.349
0.0470054528634 0.932885739973 1203.70495203 76.2954032966 -346.354
0.0420130064072 0.837928912228 1383.30492944 367.207000183 -367.106
0.0433830965596 0.999999845605 1210.62377563 147.597289361 -344.128
0.0433636704322 0.999999215162 1243.95534597 35.282065444 -360.466
0.0629552243669 0.464755296933 1562.15018464 212.585359228 -392.841
0.052987199628 0.898373346783 1217.46609023 349.65988897 -384.121
0.0405774602807 0.999999602634 1258.81876925 264.913868534 -348.577
0.0487717516373 0.978381449499 1217.13509665 273.126279117 -379.62
0.0455824378243 0.999999710173 1349.06290633 315.802754582 -432.672
0.0374212610899 0.876108319105 1322.65073953 699.999998739 -303.96
0.0411330719485 0.986082035647 1236.81034391 104.600430097 -344.726
0.0394506949331 0.843531177846 1384.59760372 133.789376473 -338.513
0.0405517830426 0.998117656358 1239.50711135 59.2140611251 -339.284
0.0392792237625 0.901030759849 1380.3078268 433.447764662 -365.602
0.0497550861622 0.999999540318 1136.26236251 234.453810967 -346.139
0.0374813347026 0.999999876963 1340.52128972 506.411025419 -354.115
0.0440915531863 0.999999829953 1270.41991978 252.235863801 -381.33
0.0433369207187 0.999998819575 1204.70342498 699.99999741 -343.175
0.0356930524026 0.999999780387 1280.49078762 208.809447758 -311.899
0.052532591055 0.999998997547 1106.98496553 622.104601622 -346.169
0.0372486214095 0.999999743529 1301.46134392 483.68228462 -325.619
0.0590984389204 0.739370716717 1196.10963542 223.290407308 -347.114
0.0488839951851 0.999999673117 1202.09463572 542.759397967 -383.159
0.0374480924048 0.999999868501 1377.04563551 85.7582610971 -374.92
0.0414151452022 0.999999447571 1223.19378255 34.9741221369 -340.837
0.0597137034264 0.52313694194 1523.76086551 62.1228572234 -405.085
0.0380130882327 0.999999655019 1286.05785045 180.409935329 -335.206
0.03845146479 0.787397085511 1356.48957368 235.369746986 -309.54
0.0502085578669 0.884956281449 1228.2629793 329.437313909 -361.794
0.0427075286247 0.999999082202 1307.30090721 37.0216247578 -392.534
0.0460132593139 0.602865630916 1512.60344361 286.391166877 -351.918
0.0348044326692 0.999999804042 1437.68676002 136.115054378 -375.027
0.0464533800315 0.999993189304 1207.50596236 34.3339661928 -364.148
0.0366099334181 0.999999833521 1351.83550817 251.753790685 -351.997
0.0413832179635 0.793330064175 1343.11022365 365.645579809 -318.26
0.0344494588411 0.999996488673 1299.3818112 93.3221893268 -309.26
0.038867548624 0.999999383099 1195.95448675 60.931952893 -299.866
0.0393588278635 0.99999983766 1260.13163019 118.821056224 -330.223
0.0435375496766 0.994173247397 1211.70909758 594.961704874 -342.699
0.0430862540091 0.934923604013 1250.60956604 699.99999811 -342.494
0.0430433466647 0.987580022925 1217.17768276 699.999993042 -338.344
0.0403957289841 0.999999516222 1310.30623992 119.928353085 -363.691
0.0509217590317 0.999999638981 1127.06937806 118.940352827 -356.086
0.0537358640917 0.974161023898 1164.483836 121.211212326 -390.523
0.0503446634381 0.999998924478 1210.56967862 141.589009018 -397.992
0.0395204036163 0.999999584167 1191.81137298 379.767170813 -299.314
0.0413032941182 0.943979646457 1337.73848748 171.769085991 -373.12
0.0490991974855 0.999999655795 1216.69378849 123.972032613 -387.966
0.0357176288546 0.999999864716 1386.46821846 699.99999786 -355.096
0.0439884551007 0.999999885755 1133.75729554 95.9152194395 -300.67
0.0437963204591 0.999996355366 1170.58988018 96.2323505403 -325.249
0.0364696450816 0.591836928546 1586.54573772 699.99999735 -293.828
0.0338960304269 0.999999820345 1467.80486721 76.8693732973 -398.292
0.0336265715273 0.999999662365 1334.15180648 326.67364872 -325.917
0.0424366913832 0.999997866667 1219.53590351 617.555258146 -337.061
0.0478994305331 0.876740614012 1318.42640941 42.4797242644 -396.443
0.0425152257844 0.999999616667 1349.16933931 40.3447078193 -411.707
0.0386060611257 0.999999674161 1324.53468997 126.680742758 -359.272
0.0408428130205 0.999999818175 1212.08547257 369.743780059 -324.131
0.050390490669 0.978996398665 1228.79077899 162.666277533 -400.979
0.0486769713426 0.745273331498 1402.16309506 143.480211194 -387.467
0.0345196665696 0.952312309824 1254.9919886 72.2113820291 -282.974
0.0403800404225 0.877691515221 1347.10632564 699.999996788 -338.861
0.0466769362051 0.999999846252 1210.32679881 416.031049182 -369.213
0.0453933290956 0.940435823768 1209.91402496 699.999998811 -341.091
0.0336670941126 0.999995815325 1333.21124247 153.887074281 -319.76
0.0377708980759 0.999999673448 1261.2911905 116.690361508 -321.913
0.0411380018939 0.984805778696 1319.78122598 699.99999746 -368.96
0.0383667997372 0.674505624175 1542.64374455 493.462343072 -335.961
0.0465578997577 0.99999824432 1267.14038378 86.0081164264 -404.429
0.0419255874462 0.999999514589 1130.18413488 699.99999666 -281.216
