"D" "g0" "sigma" "no3s"
0.0349134349209 0.999999408385 1305.07241518 0
0.0316087228613 0.523084501314 1765.59424079 0
0.0365545055336 0.999998642535 1208.1313639 0
0.0449491949217 0.709936238926 1458.5503985 1
0.0482110612543 0.999998723454 1187.7500059 0
0.0462625215913 0.808575860329 1399.63561537 1
0.032719692511 0.858933970716 1544.6520008 0
0.0372656216996 0.540994151825 1695.63308998 0
0.0424613744165 0.999999346085 1272.56915495 0
0.0587504367378 0.999991547093 1005.54187199 0
0.0395239224682 0.999998825263 1206.45001934 0
0.0502270985914 0.999998399945 1153.9047595 0
0.0457942872512 0.999998520571 1173.11322355 0
0.0342256867292 0.999999521679 1328.36550074 0
0.0343114631152 0.999999296623 1286.30035877 0
0.0457172144586 0.999999130887 1225.08045063 0
0.0511611586429 0.608483909503 1456.57977188 1
0.0484298667836 0.659087605499 1429.42026006 1
0.0555748369546 0.999997658191 1126.79118178 0
0.056188505515 0.999996298006 1087.04874872 0
0.0528148724754 0.999999044454 1210.37759146 0
0.0486818702017 0.567224816965 1586.48106264 0
0.0305801661771 0.999999604815 1427.82484222 0
0.0356559975989 0.999999392905 1312.2977817 0
0.0416369139167 0.999999034329 1226.28226759 0
0.0361584706621 0.830892448951 1505.58281823 0
0.0467810290505 0.999997626659 1145.96116294 0
0.0472445360611 0.999998097029 1164.63900262 0
0.0432451507937 0.999999258889 1259.0224919 0
0.0413452988512 0.614288410467 1606.28255472 0
0.0461682103658 0.999997910257 1135.33916816 0
0.0344134648556 0.823351702441 1571.67306765 0
0.0560585822207 0.999998370593 1147.95649522 0
0.0435458830106 0.999997006007 1098.69025718 0
0.0452815235308 0.99999 1250.00005458 0
0.029582145622 0.887594654889 1576.88805035 0
0.0364508806472 0.999999509924 1333.05589532 0
0.0568433589088 0.999996727715 1079.83226454 0
0.0307338471339 0.74271190952 1732.63457581 1
0.0605383682073 0.999994924599 1041.56952268 0
0.0327563520752 0.665478715092 1732.712032 1
0.0372537567461 0.99999959693 1352.56342464 0
0.0409029404791 0.369856577894 1938.02115024 0
0.0446317033331 0.999998386199 1164.45913537 0
0.0416517353941 0.999998273638 1170.20431 0
0.0423403789807 0.999996207822 1095.0096897 0
0.0402549565903 0.999999302172 1264.70883773 0
0.0496572660769 0.999999106136 1220.31264099 0
0.0369388036825 0.999999473589 1292.90278012 0
0.0330253840941 0.841252198351 1543.3541742 0
0.0377272468821 0.999999255872 1284.39559375 0
0.0457303372947 0.999996763137 1101.93644028 0
0.036621760624 0.999999422365 1291.89527462 0
0.0330712118801 0.99999972265 1427.31812901 0
0.0452920839722 0.99999918537 1231.77891857 0
0.0437906005901 0.999999549918 1294.58190054 0
0.0504253544475 0.999998722074 1180.5749568 0
0.0454237097935 0.999998319468 1172.1912849 0
0.0377303704946 0.999997251151 1138.98964441 0
0.0419499784909 0.684691552826 1550.38858209 0
0.0359261598248 0.672733997221 1610.99664371 0
0.0269756716964 0.859039970364 1745.12873715 1
0.050464588619 0.99999783285 1126.99613318 0
0.0394550936367 0.81260637877 1440.39794805 1
0.0442839909187 0.866875181919 1360.39567148 1
0.0450906695315 0.999999458488 1272.58649232 0
0.0312015469017 0.999998413556 1394.16447977 1
0.0421549800622 0.999998951238 1224.28304939 0
0.0340081751649 0.999999479461 1349.26279728 0
0.0409099037979 0.999997938035 1153.62625861 0
0.042937037259 0.999999082052 1231.29746456 0
0.0351981044311 0.999998849366 1226.9558545 0
0.0360476093419 0.999999747083 1422.77268706 0
0.0442421560498 0.698357065613 1423.7763623 1
0.0510613673566 0.999997830235 1125.28824364 0
0.0294542595869 0.999999539345 1361.95266749 0
0.0453404391809 0.999997992605 1147.29488846 0
0.0569999164535 0.999995589239 1056.2698785 0
0.0517473636164 0.999994708672 1051.03404038 0
0.0494074281487 0.723225919306 1370.84682394 1
0.0391095578145 0.999999107622 1243.15260013 0
0.05702127992 0.999998145673 1126.13885886 0
0.0336779559795 0.570136613285 1718.07237559 0
0.0544191952612 0.999998802255 1178.7095622 0
0.0519287873813 0.999997514266 1114.39339579 0
0.0480416734172 0.999999547514 1302.35168361 0
0.0387999532503 0.702952013454 1559.56967661 0
0.0531987465191 0.999993362737 1028.58531475 0
0.0512713754786 0.463660367332 1636.76790149 1
0.0632707042314 0.999989601007 974.688483297 0
0.0509447412034 0.99999899539 1196.53946068 0
0.0340156947054 0.999999284729 1300.97239611 0
0.0420245532817 0.999999604602 1352.00717338 0
0.0395949617538 0.656433989104 1593.58464931 0
0.0400971106318 0.99999427841 1061.10546186 0
0.0446352688144 0.999998532201 1190.72858382 0
0.0313805059715 0.999999381614 1329.63867757 0
0.0446317033331 0.999998386199 1164.45913537 0
0.0497714663927 0.999998052316 1142.06841081 0
0.0408949368813 0.755685810739 1536.41944802 0
0.0504619618313 0.999998994988 1208.9288596 0
0.0326099286463 0.999999572604 1382.97986979 0
0.0537535405076 0.35160527012 1808.13285468 0
0.0360589486048 0.999999087581 1241.57769019 0
0.0373437847312 0.999998838912 1216.46319155 0
0.0424682050637 0.657310530369 1660.37824918 2
0.050183225353 0.999998858867 1183.88342773 0
0.0497341129391 0.999998939072 1201.7913184 0
0.0487096157853 0.999999280329 1245.7950406 0
0.0555001178348 0.999998489441 1159.98648273 0
0.0401325978006 0.543984619479 1704.73317577 0
0.0646744957589 0.999990111001 988.074329865 0
0.0495010143986 0.999993904979 1033.79584449 0
0.0448758630256 0.999998845245 1219.3099306 0
0.0407363009991 0.999998900307 1206.84240548 0
0.0405623429289 0.999999389258 1286.69235664 0
0.0400822436353 0.999999328651 1274.88245715 0
0.0433285413104 0.999999178747 1244.5445578 0
0.0508993269754 0.999998222888 1150.90901185 0
0.0330293803419 0.819176500246 1537.466583 0
0.0312949122172 0.999999693223 1416.89094239 0
0.0439139391517 0.999997388303 1128.01913996 0
0.0564075691711 0.335449681635 1739.59083209 1
0.0370907216052 0.724738452187 1592.47655355 0
0.0402499039653 0.999998525652 1193.72991647 0
0.0251243004179 0.901525556921 1591.38169504 2
0.0401013200424 0.920084734577 1364.07752952 1
0.0405792810465 0.999998949895 1230.80798095 0
0.0492877055835 0.999999001723 1202.24505956 0
0.0341410533178 0.999999077561 1257.28095347 0
0.0474029038244 0.999998537031 1174.83001498 0
0.0483560275155 0.999997756882 1117.95733272 0
0.0402600608407 0.999999600413 1326.48065619 0
0.0319348758548 0.999999355442 1307.44594209 0
0.0423274354455 0.999999401879 1274.92492664 0
0.0394533322678 0.999999349722 1286.74524386 0
0.0362267216225 0.571334309326 1687.04410784 0
0.0446483922056 0.999999065641 1229.34697722 0
0.0341976724716 0.999185245419 1400.00142806 1
0.0429685015346 0.999999345246 1270.29045709 0
0.0280407175257 0.999999317434 1354.51657415 0
0.050183225353 0.999998858867 1183.88342774 0
0.0419031870313 0.999996521204 1101.57549693 0
0.0494636703818 0.999997557575 1115.75459043 0
0.0381684145401 0.536818942924 1670.33296469 0
0.0395789306884 0.999999696149 1400.52947699 0
0.0353626594674 0.936856243288 1377.56448989 1
0.0292768614907 0.999999306982 1456.20225496 1
0.0540359423873 0.999998162503 1134.16125186 0
0.0501762054128 0.999998108144 1136.72638078 0
0.0598340538227 0.99999025383 989.747509038 0
0.047366920386 0.810335668575 1392.43559648 1
0.0368001551454 0.569884201057 1674.57894256 2
0.0376695280524 0.744597977791 1581.99458049 0
0.0322539350783 0.999997595987 1400.11539342 1
0.0512532644104 0.999998866693 1186.64586811 0
0.0398438182447 0.704404732844 1574.08538879 0
0.0342246148088 0.999930460865 1336.37738471 1
0.0480267470238 0.493128084934 1544.97078449 1
0.0421468987488 0.999999519551 1317.47355556 0
0.0450117110251 0.999997442673 1118.78893675 0
0.0350551665473 0.999999348564 1309.83048844 0
0.0571972053054 0.999997125367 1086.7975601 0
0.0441108799487 0.999998524879 1179.08820458 0
0.0423455770449 0.999999416521 1294.3192393 0
0.0530639177043 0.999994697672 1047.9592231 0
0.0314326248363 0.786974530323 1585.08520253 0
0.0524460314066 0.999994758438 1043.00691407 0
0.0337408828655 0.99999914872 1265.98250226 0
0.0555577606143 0.999998200092 1148.58328892 0
0.0453677362344 0.999998620373 1179.50997003 0
0.0408721978484 0.999999343483 1267.2831913 0
0.045232028123 0.999997298843 1129.00896403 0
0.0511313880125 0.999997366651 1106.59257638 0
0.049678373637 0.99999438885 1038.07199057 0
0.0575796621494 0.999997631502 1109.27018718 0
0.0472998362699 0.999999063163 1219.33609903 0
0.0298223151729 0.999997798108 1405.52951074 1
0.0457803422949 0.999998379326 1160.41690134 0
0.0440965353121 0.999999381193 1270.33623162 0
0.0670961797233 0.999996331301 1058.67749137 0
0.0301206476427 0.999999429121 1353.11833808 0
0.0259546539816 0.794913624355 1749.74538436 1
0.0475090211616 0.999997840735 1135.76117569 0
0.0578723124978 0.999997325264 1095.46152855 0
0.0479642531248 0.567347041818 1499.42846628 1
0.0505467884215 0.999998802293 1190.50508898 0
0.0441784225869 0.999998955553 1204.44856929 0
0.0399095712034 0.999999415716 1305.89520165 0
0.0389578380666 0.999999350111 1289.19677252 0
0.0458505289291 0.999998950154 1204.13364871 0
0.0716424508607 0.385311785139 1597.90581677 1
0.0518212345257 0.668199013396 1428.48460933 1
0.0371149921907 0.917452421984 1383.77954416 1
0.0448760772986 0.585710001249 1641.1756242 0
0.0497805752175 0.999999520783 1281.10814661 0
0.039706117283 0.999998524614 1195.90750429 0
0.0378054165751 0.999999176196 1290.19248206 0
0.0480963296967 0.99999783996 1133.97725818 0
0.0385876480768 0.999999205956 1274.80890568 0
0.0368211244828 0.99999960012 1361.88087536 0
0.050464588619 0.99999783285 1126.99613318 0
0.0400150501623 0.999999292129 1290.05304989 0
0.0415509987528 0.999999490981 1315.38042993 0
0.0389335452766 0.798136717615 1433.28833514 1
0.0331375143992 0.999999501162 1337.51538139 0
0.0543222283822 0.999996742504 1085.83680917 0
0.0442293746072 0.642104602986 1467.96643663 1
0.0466376659514 0.677964344814 1424.98982135 1
0.0459306143119 0.999999117736 1246.60750954 0
0.0350109752301 0.999999322149 1432.68473874 1
0.0380715553527 0.999999332612 1284.9007549 0
0.0630973667759 0.513096250606 1492.97991467 1
0.0372521125058 0.840230107167 1417.81879045 1
0.0355823848164 0.999999010903 1259.20386059 0
0.0509331948839 0.640889015525 1430.47722543 1
0.0404427913381 0.598872363349 1727.79050653 1
0.0464836491521 0.595546337493 1513.14314823 1
0.0337554295626 0.999999525059 1463.85007553 1
0.0505808017692 0.999998447727 1149.22053857 0
0.0319861198639 0.862141108934 1570.57871847 2
0.0433494179441 0.999998269986 1163.98498172 0
0.0350301188057 0.620520181353 1623.69613266 0
0.0449346621023 0.999996497143 1099.57412334 0
0.0371099861951 0.999999392368 1304.31007517 0
0.0399696753473 0.999999283447 1269.98341616 0
0.0402392558163 0.999999181198 1258.00280537 0
0.045815263805 0.999998200417 1166.36339434 0
0.0482435724702 0.999998714656 1181.21664835 0
0.0451499548859 0.999998790287 1208.59543415 0
0.0530794697085 0.999998525132 1157.1669688 0
0.0500608471343 0.999999052176 1214.56578468 0
0.036324731556 0.999999138205 1251.89654767 0
0.0371694452994 0.742679609679 1595.93811638 2
0.042825688551 0.999985558155 1318.01619933 1
0.0412119072202 0.999999200219 1274.77636214 0
0.0386038229161 0.999998806841 1223.13318447 0
0.0461725674361 0.999997678665 1135.27728814 0
0.0457108401131 0.999995504962 1075.26874208 0
0.0297113533776 0.999999871042 1586.51100604 0
0.0263192212469 0.999999815188 1541.26249567 0
0.0452312648447 0.99999852254 1175.08598131 0
0.0498667773741 0.571311865864 1589.28816458 0
0.0483084239278 0.999999320494 1251.83187655 0
0.0390017002028 0.999999526582 1316.63333939 0
0.0322509535744 0.682600480652 1671.49848958 0
0.0493725899053 0.999999205481 1230.21226196 0
0.0504937830437 0.718651200736 1398.40773819 1
0.0323939342017 0.720313988642 1493.22103793 1
0.0469368899303 0.999998371496 1156.45161106 0
0.041178578325 0.999999472084 1302.35172492 0
0.0434149655115 0.999998808297 1203.44138968 0
0.0318339477001 0.989132281486 1385.17195253 1
0.0377700187792 0.999999229848 1261.30864718 0
0.0486668511046 0.999998921905 1187.28295193 0
0.040983160754 0.999998967023 1223.71458683 0
0.0450059739476 0.99999940711 1292.54766224 0
0.0520214804567 0.999990741578 998.784079243 0
0.0397406046959 0.999999304109 1267.21331005 0
0.0329740373894 0.898101976201 1396.78587974 1
0.0465934085758 0.999999220661 1236.21689471 0
0.0502268460156 0.999997716941 1118.04843041 0
0.0337985867072 0.999999446091 1462.7480306 1
0.0350328860366 0.999999510692 1341.4514851 0
0.0454680693096 0.999997921758 1158.52202987 0
0.0430859581346 0.863664267255 1384.49294176 1
0.0299770064327 0.843519154711 1629.56085768 2
0.0454879678369 0.564179233438 1596.00305859 0
0.0332847155393 0.987231557289 1530.60515354 0
0.0343787059931 0.871039511523 1401.03898585 1
0.0348404916028 0.999999148335 1274.82571872 0
0.0443719200272 0.999999177051 1240.23470041 0
0.0452157244979 0.66724983706 1542.02294188 0
0.0586656079271 0.999997481708 1097.38866657 0
0.0453625681462 0.866546211793 1355.10900115 1
0.0407452277473 0.731439513067 1585.95502127 2
0.049013976211 0.999997727925 1121.65472754 0
0.0502270985914 0.999998399971 1153.90475771 0
0.0487096157853 0.999999280326 1245.79504162 0
0.0357828772168 0.999996178004 1370.11703252 1
0.0340807310151 0.660510388279 1700.74744636 2
0.0481012746301 0.999998362814 1152.56050991 0
0.0366524993689 0.999998889315 1237.58406338 0
0.0420828982772 0.999999281565 1272.61717577 0
0.034276501637 0.999999301017 1443.18126751 1
0.0376165504301 0.999999566023 1337.6893825 0
0.0441480241253 0.999999210667 1250.32723965 0
0.0329195992688 0.874880627041 1542.21513544 0
0.0453045595483 0.778083483334 1415.99535538 1
0.0391921567422 0.999998990495 1219.73963267 0
0.0385044440776 0.954111719937 1343.23288877 1
0.0326764149072 0.999999493438 1331.9969572 0
0.0494049012811 0.999999060066 1206.44990708 0
0.036221736166 0.999999554512 1330.50430199 0
0.031438686654 0.69103274478 1751.07647611 1
0.0266120225856 0.588144388458 2086.91873845 2
0.0586656079271 0.999997481708 1097.38866657 0
0.031212634144 0.999999602716 1385.39970014 0
0.0342944894705 0.99999956758 1350.50526971 0
0.0316324771932 0.99999972652 1432.691032 0
0.039408192265 0.986354904115 1331.57453159 1
0.0341209077659 0.598117291981 1696.2084136 0
0.0435029029466 0.999998769536 1181.91725405 0
0.0415127071607 0.999998626542 1200.65112966 0
0.0370305608399 0.999999113313 1253.22105585 0
0.0457942872512 0.999998520571 1173.11322355 0
0.0328166321895 0.622119393721 1700.96515485 0
0.0410965722564 0.999999312139 1256.37550327 0
0.0450287196418 0.999999138666 1216.89408481 0
0.044369549701 0.9999987227 1194.87339429 0
0.0408217770698 0.999999547216 1329.11992253 0
0.0444750719586 0.99999923768 1257.66733084 0
0.0354372453604 0.999999616432 1355.32377779 0
0.0445263470539 0.999998415806 1172.68279128 0
0.0241445513582 0.661237320499 1963.4836192 3
0.0416313067353 0.484390966602 1856.10440833 0
0.0473392042233 0.99999 1250.00009082 0
0.0404516375951 0.999998968157 1226.00297995 0
0.0414918333025 0.999998875667 1221.8746706 0
0.0391531695954 0.999999019816 1242.34344384 0
0.0450093284865 0.999998692934 1178.44959119 0
0.0422930057642 0.999998812305 1201.47676036 0
0.0609355421677 0.999992860276 1016.78453446 0
0.0420503931675 0.888912619534 1384.31075531 1
0.0511982373164 0.999995608723 1069.66234512 0
0.0385266735181 0.999999294917 1304.79605407 0
0.0407258499147 0.833682151988 1389.70394188 1
0.0314717585326 0.999999226157 1318.69836058 0
0.0243554498791 0.999999808067 1583.82877364 0
0.0336173738846 0.478458869787 1848.85622907 0
0.0461544324981 0.999998682402 1174.17412297 0
0.0512991776835 0.535391832 1622.11704866 0
0.0553978685147 0.999998515301 1150.50313611 0
0.0642892222791 0.525559715809 1473.33339706 1
0.0401083755097 0.999999495341 1329.42327187 0
0.0319017545714 0.999998987662 1449.87269 1
0.0463401711448 0.999997841391 1139.37726889 0
0.0382133424903 0.999999599033 1353.73667201 0
0.0465004013073 0.999997990765 1143.54397128 0
0.0538012945306 0.999991955093 1010.09568359 0
0.0507366432201 0.999988941748 1000.36332056 0
0.0418781731515 0.999998795229 1215.28782634 0
0.0471708666572 0.999999003852 1215.18105039 0
0.0530014737654 0.999996832226 1078.10931262 0
0.0425839724594 0.999998629314 1189.84744349 0
0.0450434828325 0.999998413649 1190.92667048 0
0.0391308785375 0.99999880799 1220.85352825 0
0.0341665407078 0.999999646214 1376.96597044 0
0.0406603661851 0.999999358499 1264.24200634 0
0.0432114483084 0.999999380981 1285.50817715 0
0.0384710679979 0.999999536902 1327.26088078 0
0.0516154752273 0.999992853088 1028.07148862 0
0.0377137154839 0.438413169849 1843.41663417 0
0.0536375982518 0.999995795921 1053.28022243 0
0.0324627197346 0.93408254761 1399.70852069 1
0.0378193171224 0.999999466333 1311.80998295 0
0.0402230704299 0.999999323832 1286.13995693 0
0.0296155422408 0.999999630283 1540.02304459 1
0.0536007344065 0.9999973463 1099.93947656 0
0.039223288506 0.999999180948 1262.6774979 0
0.0408371664262 0.999999085597 1240.24729159 0
0.0492766710769 0.999997837167 1130.45628491 0
0.0402104405328 0.999999258988 1272.50152278 0
0.0357370494308 0.999999748336 1408.14676788 0
0.0426733942627 0.570487644355 1551.75681059 1
0.0533067384678 0.999996262995 1080.37058107 0
0.0493532259505 0.523504587597 1652.19615742 0
0.0540392841586 0.999996907896 1083.39845606 0
0.0433015345802 0.61866843289 1479.74958974 1
0.0544825379256 0.999999109758 1225.83209474 0
0.0329291627299 0.999999437425 1342.47933528 0
0.0392418880724 0.91262898346 1365.19983844 1
0.0297960672802 0.780042856861 1696.26887149 1
0.0389595755657 0.999999284874 1274.86079774 0
0.0310527625835 0.659322323999 1696.46213655 0
0.0352669887738 0.940865483741 1400.276457 1
0.0316180742699 0.941772966638 1548.8936476 0
0.05230862965 0.999999090702 1195.05868194 0
0.0320205750803 0.931212885991 1395.84277698 1
0.0367260888368 0.821277462563 1413.0642866 1
0.0614955963929 0.999985750144 969.20536642 0
0.0361356089496 0.999998236635 1391.68673616 1
0.0411941081246 0.999999035224 1247.76732488 0
0.0399245003724 0.999999051574 1228.2707422 0
0.0426795199182 0.780958896622 1440.67463016 1
0.0465094185387 0.756242694291 1394.19605099 1
0.0499304497747 0.999998708605 1175.62357778 0
0.0333095778737 0.999999435104 1528.15786853 2
0.0456016724382 0.999999074824 1220.60010336 0
0.0337731215216 0.999999545276 1478.47994486 1
0.0404932154474 0.999999062964 1246.39177091 0
0.0379851933241 0.999999207392 1264.53703674 0
0.0439588088152 0.999998807369 1201.36128213 0
0.0467520067104 0.999998796271 1203.00299117 0
0.0428122703955 0.566793274156 1613.15135782 0
0.0377306330623 0.644349763157 1701.55307152 1
0.0346580442123 0.439410465228 2236.76797399 2
0.0491622403898 0.999997881902 1125.84837034 0
0.0367189112449 0.999999717199 1407.39963128 0
0.0495881086193 0.999998871609 1192.12802086 0
0.0731117294483 0.99998859247 963.487531222 0
0.052977134346 0.999992832758 1025.02759286 0
0.0443719200272 0.999999177051 1240.23470041 0
0.0583773912544 0.999998369138 1141.96586873 0
0.0464380289777 0.99999 1250.00007291 0
0.0357119916972 0.999999379975 1303.38538988 0
0.0486162821112 0.999998639589 1181.98249007 0
0.0297149449491 0.985066305159 1514.18595917 2
0.0405480343746 0.999998570994 1174.15485602 0
0.0475238376429 0.999998634572 1191.58913508 0
0.0553405959947 0.999997777355 1118.62878112 0
0.0455158483126 0.999997181646 1118.28843662 0
0.0282295231635 0.999999707764 1460.79117165 0
0.042546834389 0.66047328306 1463.34792663 1
0.0437007330323 0.347496824902 2074.46062662 1
0.0357212537327 0.999999569591 1348.98154731 0
0.042051839233 0.999998964244 1219.20862918 0
0.045182974584 0.999998039735 1156.19517595 0
0.0343876566111 0.506377993241 1930.7516061 1
0.0558793927796 0.999989445009 1000.24045364 0
0.0381735998367 0.824244612818 1532.63435424 2
0.0304350156188 0.999999241581 1457.24032332 1
0.0641791958467 0.999997463521 1090.82663675 0
0.0434853636433 0.999999490316 1306.24141957 0
0.0390726151434 0.999999390753 1294.07707561 0
0.0546794637346 0.999996897063 1081.75308529 0
0.0414325940223 0.99999815498 1173.79554848 0
0.0294920043942 0.99999937278 1333.47663837 0
0.0389051052485 0.999998732046 1210.18861585 0
0.0263396388034 0.989889095577 1547.92164851 0
0.0396034594008 0.999999123138 1255.57389621 0
0.0396218063914 0.761357242865 1420.63596498 1
0.041986985555 0.695247797302 1553.27127908 0
0.0539318145698 0.999998788115 1174.00853567 0
0.0403166805496 0.999999086251 1242.54293081 0
0.0251027121312 0.999999616735 1414.67037268 0
0.0365495539389 0.919403823902 1394.69709837 1
0.0445263470539 0.999998415806 1172.68279128 0
0.0387391135837 0.999998892339 1228.0423219 0
0.0385838022643 0.585468426626 1664.05420101 0
0.0471280353631 0.999997776102 1121.91236151 0
0.0469770217171 0.999998945952 1205.81592936 0
0.0629935970053 0.99999413742 1023.30546225 0
0.0330490979028 0.999999476076 1347.79505264 0
0.0401204558464 0.999999681095 1376.14877998 0
0.0474547845464 0.999997413218 1111.04537419 0
0.0399505073467 0.999999349362 1284.32001695 0
0.0549329282062 0.999998711905 1166.9224667 0
0.032719737475 0.99999948123 1322.6315333 0
0.0403873462451 0.999992979093 1350.88351588 1
0.042725257221 0.999999042015 1241.52267833 0
0.0399056360179 0.999999679642 1393.77044823 0
0.0371879205208 0.511938688453 1791.86464703 0
0.0425152402173 0.999999490932 1310.76527615 0
0.039015097264 0.724828031253 1475.93428423 1
0.0620854151423 0.999995229713 1042.01071933 0
0.0497920377152 0.999999223411 1241.35892439 0
0.0390733767563 0.999999330776 1279.83651307 0
0.0416279660742 0.999998950946 1226.43617343 0
0.0406872874281 0.999999472881 1304.7914354 0
0.0538037020492 0.999994712826 1039.70191974 0
0.0490324025826 0.999998244357 1170.13725786 0
0.049597037588 0.999998873063 1197.8728477 0
0.0563170721168 0.99996907781 937.277583912 0
0.0327975757664 0.99999747135 1402.50221875 1
0.0321322923824 0.99999926606 1302.7295629 0
0.0488776025209 0.999995919359 1079.67710907 0
0.04880830351 0.999996425317 1080.55731877 0
0.0349529999388 0.722947802391 1614.82259251 0
0.045088128231 0.999998061474 1164.17660483 0
0.0422930057642 0.999998812305 1201.47676036 0
0.0348893114399 0.999999597349 1360.12227581 0
0.0305778297127 0.704362175733 1808.91102327 1
0.0662597010592 0.999993653848 1013.82721843 0
0.0308213110589 0.999999416367 1471.37440451 1
0.0424889978756 0.999997764796 1142.73746239 0
0.0415694800804 0.600036306663 1619.69920815 0
0.0275328310151 0.999999316972 1349.65993565 0
0.0595574928264 0.999986838677 975.906748511 0
0.0521168824763 0.999998708263 1197.61659977 0
0.0621563583936 0.99996707264 925.766761221 0
0.0567067587331 0.999998357214 1135.04932954 0
0.048952786269 0.43207596429 1736.64642275 0
0.0380518494492 0.696816712927 1583.31564415 0
0.0380332565442 0.999999623444 1378.57458851 0
0.0226009522208 0.659093117031 1956.60189684 1
0.0517444120884 0.999999424653 1263.32765083 0
0.0536816929797 0.99999873645 1182.64919068 0
0.0476517642012 0.999997569842 1121.13546869 0
0.0366040053823 0.999999623623 1381.18142814 0
0.0433431518454 0.99999901936 1224.55092572 0
0.052808593054 0.999995433004 1056.79520458 0
0.0430197205636 0.999998518839 1196.39406809 0
0.0511210707099 0.999998796667 1182.70767413 0
0.0513875220154 0.999999326972 1252.01190403 0
0.0350501860868 0.999998859788 1213.58996631 0
0.034754955025 0.999990663852 1370.9076164 1
0.0433431540658 0.999999018603 1224.55088253 0
0.0526643262333 0.999995373001 1070.29915902 0
0.0317402359951 0.999999508689 1354.93576019 0
0.0313576870026 0.99999970319 1440.07380267 0
0.0488435664137 0.999997983539 1136.24420189 0
0.0427397583991 0.999999362421 1267.7112027 0
0.0318762272133 0.960711835727 1550.96608231 0
0.0497132435218 0.999998853796 1207.91107288 0
0.0389049870098 0.882074646192 1417.09317503 1
0.0333634181393 0.765013411719 1570.70303277 0
0.0452050291644 0.999998382759 1162.42822173 0
0.0373096914474 0.999998978943 1255.31361754 0
0.0526248794541 0.999998224617 1146.00847667 0
0.0470971506239 0.612340061113 1593.19807867 0
0.044952193079 0.9999993987 1274.88002418 0
0.0351747930782 0.999999392767 1315.02381108 0
0.0536106847804 0.99999674919 1094.10520604 0
0.0386016646425 0.919059810473 1373.51943511 1
0.0343673622893 0.710606422546 1761.60120003 1
0.0293112190075 0.999999652718 1419.9058659 0
0.0320032861323 0.999999435162 1348.38076332 0
0.0497890345619 0.999996502376 1093.1271028 0
0.0477105205343 0.999999370681 1255.07247312 0
0.0398326677198 0.999999305271 1279.55358428 0
0.0507003761197 0.999993918907 1038.61386737 0
0.0399845723198 0.999999463949 1325.02757116 0
0.0442509301424 0.999998626665 1196.73697481 0
0.0345978101723 0.986639391522 1352.4595611 1
0.034557516293 0.999999505681 1336.62254772 0
0.0324976295873 0.99999920769 1294.12442431 0
0.0503531893958 0.999998051066 1140.370048 0
0.0444904102448 0.509625948704 1548.89738941 1
0.0371421032819 0.68123648325 1605.65111952 0
0.0329146798705 0.999999497543 1454.82241911 1
0.0383320525321 0.999998862369 1399.88782924 1
0.0324298010668 0.771114576797 1598.9722814 0
0.0454588350296 0.999999398281 1272.71091152 0
0.0435097574636 0.999998219292 1154.67395656 0
0.0300989588808 0.764418102956 1693.43521147 2
0.0355835449994 0.923018394962 1366.84543608 1
0.0412268197358 0.626981894467 1609.1811338 0
0.0354083751208 0.662189132363 1765.61907946 0
0.054567111385 0.999991611312 1013.82515668 0
0.0522602616737 0.999995685844 1075.04061821 0
0.0391491011831 0.999999598129 1348.4586639 0
0.041743480339 0.99999916374 1231.31225272 0
0.0502037222905 0.569895945386 1451.60284021 1
0.0515984338589 0.999997623791 1124.36964391 0
0.0383116227631 0.999998270861 1183.23168835 0
0.0429104568545 0.999999012327 1245.01471118 0
0.043599453492 0.999999065918 1233.48431054 0
0.052782727078 0.999998332281 1149.67684448 0
0.0374207814735 0.99999936306 1305.32152961 0
0.0401902722214 0.999999370408 1279.82690734 0
0.0478198741716 0.999998122713 1144.0272959 0
0.0538397548766 0.586545761235 1477.02658858 1
0.0399120259065 0.999999624082 1373.70547347 0
0.0452590931399 0.999998196135 1168.1553926 0
0.0431900692988 0.99999955164 1324.14819828 0
0.0501613106607 0.999997023535 1082.30291441 0
0.0482194489893 0.999998330274 1163.2362253 0
0.0363857344254 0.999999697432 1414.97240128 0
0.0457031401613 0.999999380747 1274.85156024 0
0.0379364867298 0.999999522386 1352.45058285 0
0.0448164944045 0.999998951259 1213.82885339 0
0.0330875632448 0.999998856138 1237.9755249 0
0.054554517015 0.999995407555 1066.11812458 0
0.0584292281225 0.999992351868 1025.12243542 0
0.03985138608 0.999999220672 1251.00088253 0
0.0490454438173 0.999999675746 1342.56420633 0
0.0487906270941 0.849834780057 1362.09010103 1
0.0343643563605 0.999999686361 1387.76032751 0
0.046139836396 0.999999072887 1218.52184257 0
0.0451813619851 0.999999132556 1227.21247013 0
0.0413438983049 0.999999652341 1345.53942394 0
0.0546690331893 0.361085423743 1777.54302586 0
0.0575796621494 0.999997631502 1109.27018718 0
0.0378193187878 0.999999466846 1311.80996855 0
0.0411027295533 0.999998950545 1228.6109839 0
0.0382137776977 0.999999331459 1303.85143816 0
0.0278147072041 0.956147099965 1551.28978134 2
0.0355798596141 0.999999265416 1282.87544015 0
0.0278269068898 0.999996609554 1408.25959929 1
0.0458933147041 0.999998948131 1209.78510464 0
0.0316599507721 0.799918311475 1601.80806975 2
0.0307749264961 0.688950808427 1650.20400031 0
0.0358676366385 0.999999482318 1338.20152485 0
0.0390369531145 0.999999569409 1336.88469005 0
