"D" "g01" "sigma1" "g02" "sigma2" "alpha"
1.70736815241 0.932096470827 194.130902792 0.293764141577 309.904233574 23.4225517919
1.59316205783 0.999999392527 212.825810294 0.311518729979 305.882337472 88.7377047174
2.18551242104 0.999999871202 192.940801764 0.484655376755 230.850489589 23.691812796
1.73693522343 0.991552630476 189.918896391 0.313975869352 304.603943175 34.3728870146
1.65401726204 0.823695010774 217.646696239 0.182580347705 377.253734755 13.4360883225
1.05680683649 0.999999703245 251.434381048 0.363494873568 339.890387206 40.4258125457
2.39971845173 0.79307509654 222.031446127 0.293611898884 288.820229364 35.2261699458
2.20168777654 0.999999551925 194.319441263 0.302464507365 273.327847018 25.0809935777
1.67862641565 0.999999583718 202.151262763 0.300786832999 318.276382615 23.1463843606
1.80819890172 0.999999451099 216.738793758 0.196603553378 334.700786212 26.9468342008
1.78710931609 0.877207766994 218.921183923 0.243198774456 336.131693434 28.4389391388
1.73931340441 0.999999645224 219.088485224 0.291278335458 316.425167611 25.204651479
1.5659661512 0.99999969455 231.156219634 0.428998594175 288.641611282 22.1963204397
1.89282152729 0.940431796053 197.998818825 0.158616491487 300.189790998 26.3544115002
1.50845352875 0.971887116638 217.146794979 0.343314073119 306.083655653 30.615944558
1.46930136391 0.999999893725 227.632318771 0.284144781985 353.452102776 25.9278188703
1.42953640037 0.784465262879 221.666745759 0.223608757899 352.271132144 72.7092986067
1.43505480832 0.999999774093 209.745826413 0.334576651039 345.597457817 15.9980443568
1.3929236875 0.999999628991 208.795310114 0.296988865302 333.978966919 26.1174878232
2.02980467989 0.999999779135 199.422130135 0.147035830688 365.309678876 11.3031888746
2.1061938249 0.999999905663 196.049619053 0.272579474088 286.33876343 16.0677682528
1.79341443363 0.999998373366 195.911045165 0.392810824726 322.966330951 10.6033708913
2.00368961978 0.999999303687 193.515717033 0.186862619843 283.13448739 46.8028102084
2.4117631614 0.688721952902 218.540931985 0.20691274565 315.029936338 33.0375957652
1.64285478554 0.913002355399 215.177358804 0.229700414695 378.328389209 29.3127189812
2.02571839858 0.954706635078 207.863090426 0.416511869848 272.323013901 21.0680084789
1.36103697201 0.999999778473 220.309177386 0.530131337904 273.151019962 20.4429918688
2.15861504227 0.999999824422 193.378481727 0.21403236196 298.889802985 26.0586631659
1.94376706397 0.986390295853 193.536215566 0.233995999098 338.989238212 30.5752817936
1.81481025208 0.99999990488 217.215345135 0.310556039116 326.646933776 18.6328961828
1.54446154754 0.999999491416 198.162834812 0.373240793357 320.395976003 15.5345244816
1.76262272555 0.999999398027 197.810143785 0.3939967602 313.468105057 37.9989169417
1.60896604373 0.967971125244 217.438154157 0.33906816626 300.924204108 23.1327727335
1.66940899993 0.999999922181 215.963282199 0.442734161247 289.810019211 13.2462516213
2.088595219 0.99999982587 207.487146022 0.311429097775 293.641599915 13.2576318455
1.23847254674 0.918100399891 229.875773478 0.548246096705 316.757513189 20.9756797239
2.09598512435 0.999999405666 207.152657986 0.265459089798 311.331044886 22.3768797149
1.50213880779 0.999999187236 227.768867482 0.490697158774 271.496172426 36.1408107299
2.09977295551 0.999999834234 193.05539309 0.185578653444 372.777868759 19.9638215485
1.9974052301 0.679367641977 221.126619376 0.213066513074 293.092823785 55.4303865382
1.54339463987 0.999999877753 219.248468002 0.317841227197 341.138789964 45.4894614418
2.28823431314 0.999999420963 207.500591133 0.282067709432 306.375076815 60.0500911178
2.04594313713 0.999999696974 193.392683135 0.329603253066 282.020375914 20.3237800704
1.81838226698 0.999999846715 207.430954405 0.533373558926 262.465004463 20.8834659698
2.11866212907 0.974685976134 203.772182549 0.276547946589 320.125575502 30.2368305924
2.48387471702 0.960680686722 191.718332836 0.291837294944 276.198831314 20.8942411021
1.80118211457 0.999999672624 200.832413376 0.37026064205 273.448960181 22.5703322404
1.67135254525 0.999999832718 201.09554111 0.197302947836 353.293103001 24.0992734089
2.08359233755 0.999999637072 203.83256619 0.302998103109 296.152107705 8.41307889214
1.58069000111 0.999999545088 249.708990734 0.325443711876 373.083862824 24.365953882
1.92485796191 0.784750216957 224.474340552 0.266119843265 339.17925596 20.3972680795
1.77184372174 0.879712211379 223.161695212 0.361392768743 271.974423498 10.9772406876
1.66911622856 0.999999706627 209.790789073 0.263816845558 349.492425321 13.8142617687
1.79721152405 0.999999638181 208.797165705 0.270276328608 313.450276603 68.1242172394
1.88825454162 0.999998795607 193.853022618 0.506303095089 278.601854907 31.9193661484
3.07099407015 0.468307905835 180.878144097 0.154107862372 338.031179826 52.1640344877
2.40578259536 0.671218505741 198.812250362 0.177035236457 311.337808491 18.2678836994
1.46401855639 0.955870085464 232.760874246 0.23902118326 398.117478328 82.3560015097
1.56558771502 0.999999809004 242.141760863 0.353461118319 307.667214931 26.281587573
1.60559797124 0.999999115406 217.677026073 0.265150706296 347.500306575 25.0310971486
1.60509668334 0.827004334288 225.559274438 0.359825414557 318.132214077 51.1377291612
1.63376928097 0.999999778364 194.455139275 0.287899493132 302.794323553 26.2771944755
2.38448368273 0.999999852778 190.388276239 0.288152252713 304.148528817 20.6281358944
1.99679534019 0.999999655754 198.979111346 0.365957209649 310.296425049 42.858248858
1.79116083077 0.999999066492 200.708110162 0.369418303144 303.588741237 25.7028255491
1.73805086434 0.999999805239 227.061730302 0.294230527696 334.942584392 38.9714938332
2.37254944579 0.999999316725 187.258870579 0.124745309525 388.147226128 37.0958511848
1.66602116547 0.999999792353 233.99629584 0.324830066239 319.979024073 23.9462827341
2.12955805212 0.683878900971 236.236264949 0.25282606177 360.503477205 67.5449367929
1.49758468959 0.978000018746 235.905145988 0.450402092282 299.525776176 19.4821092504
2.7005948644 0.488908643314 228.493703063 0.222419267736 317.450068659 20.7692502379
1.87320891576 0.992996602516 196.956853094 0.274997084247 342.808178335 15.5603445297
1.80925624482 0.999999659046 196.773957595 0.357813734543 306.169026213 34.7669855865
1.5306776846 0.999999354978 201.871116635 0.389430516539 326.155641614 24.1265373648
2.6193959779 0.99999985227 183.90093072 0.366433905011 277.730858336 34.1167463438
1.73590994357 0.999999879802 205.628513219 0.262510397928 348.969098923 15.4775076999
1.85929514007 0.999998946585 212.357792603 0.352586296034 307.265206289 10.2057364887
1.60444304509 0.999999693302 227.212296513 0.356501879025 291.275523662 15.9477367072
1.95943321568 0.999999856536 201.945924415 0.184931531501 349.106214856 50.669523647
2.34127251475 0.999999390433 188.286307958 0.28653530883 265.894704515 12.8486190157
2.14842948987 0.999999707901 196.512342932 0.270651869568 309.156814873 41.8607146607
1.91041080733 0.862152129174 193.470443861 0.343039583928 315.224409375 27.3075642096
2.31831318587 0.684264733352 195.300017727 0.262842269568 311.523572797 19.8966491787
2.29666234364 0.999999860875 192.140023905 0.268961111924 304.443942002 18.7629633751
1.60796644888 0.999999578148 208.242649698 0.190984668346 313.768661489 42.1971552023
1.3944708388 0.924099557957 249.469134181 0.25730820783 399.243946903 38.2040646963
1.6257570512 0.999999402737 232.140250738 0.38140013648 295.071137776 18.1414461664
1.67868851042 0.999999851387 213.726154049 0.380693938395 279.634421626 39.7171858794
1.82580051078 0.999999882267 203.878922127 0.307109289547 318.325191692 13.358058915
2.84090226343 0.727886391371 188.519249834 0.185170099533 306.38278022 18.8415655635
1.53467561992 0.999999791807 230.829195979 0.353458856421 278.193385435 23.9841602822
1.52958980482 0.991572825672 204.004430978 0.34985511838 318.856140924 49.9336823175
1.87085480441 0.999999442501 213.19773857 0.204229037095 323.881831236 24.8381601102
1.73873780374 0.824931997151 207.078060029 0.284766808531 331.928423473 18.3150521736
2.16362650574 0.99999989345 193.675624918 0.26683512154 304.797699772 15.1274229816
2.12014454881 0.999999905707 212.767013141 0.282039187263 320.074903876 30.479672103
2.50756861941 0.999999804867 188.540348329 0.232672451929 311.309451712 21.2292341384
2.61843579041 0.999999310754 181.427195886 0.18749289034 278.816222377 30.3667504807
2.08614623909 0.999999870389 200.272810868 0.270900588035 285.656781097 24.2965290654
1.56538415563 0.999999794778 208.686235086 0.32755985887 325.36990436 35.7169922761
1.85046172829 0.904590318333 206.465850267 0.275962331593 345.413883205 18.3725640561
2.0914917076 0.740133491404 225.143908834 0.251424723254 325.882394136 31.945639222
1.65475369518 0.99999611268 200.176226383 0.249245581165 352.441803556 32.50610757
1.63883622784 0.935642701905 218.369154401 0.337631935473 334.660756074 24.307206299
2.24056372899 0.999996052938 180.719325181 0.264794083991 306.674520153 21.4861732624
2.20613779467 0.851092298178 214.512540038 0.130199083072 380.095110143 54.6258665741
1.1726334348 0.953525990682 217.934174518 0.302819092692 347.095409706 45.4413283577
1.96637368055 0.763749091222 191.289974999 0.193915526157 397.780634044 38.5249061817
1.3275417321 0.996141555807 212.242248524 0.222308235728 381.025618661 41.6172257253
1.59882033168 0.999999881135 196.545837904 0.249368691977 288.133984893 25.1771738997
2.44453954856 0.691709027096 202.165300546 0.200053038964 342.375461535 42.700006654
1.58132082428 0.999999542036 231.423491408 0.322183649281 352.459949886 25.21072295
0.945038336475 0.999997842284 254.068486721 0.524744098392 320.593954338 12.0324848811
2.00281661256 0.999999124803 185.671735057 0.384596492672 289.020820646 46.8295579035
1.76830870502 0.999999475568 211.111639681 0.246884703231 391.058869879 30.7428002516
2.00907276371 0.831076619583 208.196568287 0.187618837888 342.323703856 20.8771365722
1.94590343838 0.999999573494 204.591922443 0.275551122302 311.417771661 22.3311416405
1.9949169261 0.999999855047 202.007364189 0.264147253459 284.705264679 15.2166318361
1.47471118095 0.999999823288 222.6198764 0.276670609999 315.795551602 14.6238918635
1.65947490194 0.674518759988 233.516843229 0.252080761311 350.815036778 17.1742849533
1.70929239096 0.958982329846 208.464276493 0.31307958591 313.040733404 12.9558564062
1.93600905862 0.999999891662 209.257198931 0.321478272706 309.621977537 29.6638074078
1.40928399506 0.999999917667 215.538454237 0.464108817203 278.137394144 18.617591681
2.00425333552 0.999999824718 194.696697736 0.192279342331 321.16304823 16.2760469136
1.77298336013 0.701149768945 219.188915081 0.312795954087 318.943966637 18.9247919092
2.42447981691 0.646407442913 237.41770311 0.180906438804 330.597536728 69.8666511565
1.64837638539 0.9999989908 227.590665157 0.2488553908 374.245454076 49.7845548124
1.36213044177 0.999999372902 216.443054082 0.351292565109 340.920383623 20.3111256256
2.78682977251 0.596425871449 182.751360949 0.195534626311 285.772893126 25.7632958105
2.0157368108 0.883470732681 202.351117019 0.298274740999 277.580032845 52.3907774656
2.01103872444 0.717027492442 233.782662553 0.251638928003 335.90567766 59.2964756058
2.18290581722 0.999997316482 183.859788923 0.181815021598 329.431765338 15.6151665205
1.39482693728 0.999999853555 213.15848694 0.310532128993 319.216489292 40.9383689863
1.36673994899 0.999999814004 226.138953218 0.433806286293 340.991756027 24.4201139871
1.5296671374 0.999999668984 205.8828697 0.4070576242 306.1977695 42.6607706928
2.80656129448 0.539399221998 224.467787282 0.144593854465 348.52332319 9.60941512105
1.73575397944 0.999999155775 225.498181087 0.189060025767 369.723513413 29.2299236903
1.69517734294 0.999999562527 200.018779166 0.217821603626 307.287640128 21.1571947452
1.74093025551 0.999999735099 213.714905799 0.327886242369 292.680723181 14.7794156349
2.08071314622 0.999999688902 215.120893402 0.298367523031 259.091968793 12.7661724872
1.5974696288 0.999999881979 232.226056012 0.397000332397 306.919034747 16.1004370513
1.60036257024 0.999999550175 199.857683261 0.257030941023 355.595128694 65.3284646488
1.57355559138 0.99999976575 222.420754601 0.521847587401 255.162394359 23.989441771
1.75912835965 0.999999510669 210.614616104 0.273451656918 298.445139331 23.5965597904
1.60621871914 0.999998442711 201.453079714 0.366610066805 333.031954118 16.5390088055
1.57023913872 0.999999823869 203.37025415 0.41454592707 304.366854927 34.1171001825
1.80055723109 0.999998491959 205.653798581 0.262893851354 334.51449865 16.7359334859
1.8211479047 0.999999808705 199.500858713 0.340113183345 323.289815406 23.5391335091
1.36974137033 0.999999352995 214.580002312 0.25578048145 355.370759525 31.3488214508
1.91461493326 0.999999564909 220.599939949 0.446375661566 277.968974032 12.256578474
1.28862496229 0.999999766381 236.172621005 0.312966102623 376.852198021 15.1667171863
