"D" "g01" "sigma1" "g02" "sigma2"
1.77832198966 0.999999246462 197.96309567 0.346682457996 313.470738009
1.52739622616 0.983966403198 204.296869855 0.395867220953 323.423613453
2.51721717914 0.999999804965 188.321164056 0.369455893245 281.232070415
1.74819097531 0.999999872717 203.972833406 0.248920572526 357.159532351
1.83281714805 0.85017771725 232.533928804 0.354933382106 304.638699354
1.57389766775 0.990132713371 230.110388836 0.34181477251 299.363359638
1.96025528032 0.99999985224 201.911606881 0.184275466453 349.505275608
2.35108966185 0.936942216604 193.531351085 0.271589798356 271.100054345
2.17740624975 0.999999646923 194.788851014 0.263490748195 311.232651394
1.98586905809 0.820928183443 192.102797527 0.309125586259 325.496283403
2.44537050609 0.634791208945 195.744860016 0.23699905487 319.034471696
2.33405171857 0.999999842288 188.77710173 0.237450505542 321.366795982
1.48769896957 0.999999230939 216.983116959 0.191493647302 324.172253544
1.36849310772 0.88978662624 256.315510848 0.250748783048 407.27859883
1.62253441238 0.906352586299 243.457671221 0.363748842313 299.314831528
1.63536240105 0.999999822094 216.887832081 0.376609522887 283.739175068
1.85995054913 0.999999846199 199.738739693 0.268080653126 337.233288798
3.04292099296 0.664156246392 189.154466951 0.161286584551 316.908467651
1.48402287126 0.999999703882 235.28833432 0.351972628648 281.949909318
1.55675617397 0.947867834074 206.144769889 0.341887178157 319.368597716
1.86034004868 0.999999199294 213.969132888 0.205753797469 323.32920063
1.83406250187 0.677038511307 219.740071243 0.251706512541 342.600871006
2.05596006886 0.999999884329 198.671521753 0.261517306902 315.157545617
2.06840986006 0.999999894789 215.130107751 0.274413509995 328.117413295
2.40007404506 0.999999652092 193.228603103 0.234330400001 316.057055568
2.53434974673 0.988265460971 185.213224511 0.179362043194 289.166005484
2.10549179203 0.999999863746 198.597595191 0.255226860327 292.781933038
1.55922063039 0.999999769676 209.121893891 0.325760542317 326.666224698
1.99851374338 0.810573825763 207.087249992 0.240417616612 355.656750093
2.17136115754 0.683485167476 229.130937519 0.24163187729 325.631066941
1.72524008968 0.946156865163 200.155375546 0.231613808659 357.901397016
1.70858335813 0.859821324956 220.014087676 0.297490502194 348.670065605
2.35202433085 0.911605222135 183.633114392 0.248544532632 308.270254947
2.27004500197 0.821436259827 214.964500328 0.12703984189 379.274956388
1.16995848565 0.919812868224 221.015438797 0.287512408975 356.282131392
1.9126333739 0.748337835899 196.169334703 0.19694672329 400.098210925
1.36890844216 0.962974051397 212.037000118 0.215724688863 380.707296254
1.61022472578 0.999999881976 195.374269732 0.238268365743 293.433222858
2.55475951505 0.631182226531 206.106051944 0.188557997202 344.577738298
1.59229783803 0.999998282625 230.159932117 0.312468254596 356.298837638
0.958992107947 0.84977105613 268.657457122 0.449879621753 339.641321206
2.00268621131 0.989028953698 186.062740752 0.373899528488 293.018138441
1.75616996501 0.999997684316 211.383920843 0.240025159146 397.861275938
1.95712326345 0.742371653791 222.980730445 0.183245873919 349.479375494
1.82989772779 0.943671465996 217.111796985 0.267765392366 323.936023908
1.96351587767 0.999999838123 203.340043479 0.255111715866 291.497212401
1.39695897072 0.999999592123 228.87468289 0.269576903704 327.283413259
1.78314674693 0.601881593904 236.118841334 0.220730438136 360.92618163
1.67585095801 0.865362928148 219.982542651 0.28874280465 327.876107097
1.89463684741 0.999999879734 211.809026328 0.319425512513 313.192392204
1.40378019764 0.999999916368 214.619778211 0.433628903726 287.875235177
1.96777927841 0.999999812277 196.980344739 0.197062761548 319.53449577
1.81261738952 0.599013174908 232.480604664 0.289785848627 326.676977827
2.47496236838 0.620789715797 239.470002604 0.176982857575 330.515056369
1.61472490934 0.999996734553 230.117836832 0.249962164829 377.082520764
1.38930727478 0.983478901522 214.722061793 0.334075485627 346.282845749
2.90043740137 0.547448343856 186.607887331 0.192023508492 282.369743633
2.03698421464 0.861220800647 202.903073592 0.279449435787 284.919954074
2.04962898875 0.679542837368 237.397905112 0.24584789493 336.120854766
2.31238292958 0.880677040295 188.606520696 0.158539970183 342.497554492
1.39052710457 0.999999845407 213.375243964 0.305457466575 321.96096771
1.35578074323 0.999999756134 226.321791477 0.416444270027 348.772767972
1.51403504178 0.999999460716 206.990207737 0.401459409712 309.334940367
3.17923884996 0.42579508879 236.154225109 0.132454489318 341.262353729
1.76293634691 0.999995329297 222.429254745 0.168510650598 388.354522546
1.64467898744 0.999998864939 203.502629953 0.220204633181 309.390631872
1.64817570703 0.999999119905 220.499377915 0.330409226782 298.083322185
1.98921705774 0.980815717437 221.820113198 0.274295809998 273.607401124
1.55527339341 0.999999854742 233.39076821 0.359958977551 326.270676854
1.59359508922 0.999999264426 199.383338543 0.244831392421 365.244165162
1.54550460763 0.999999624197 224.206510419 0.494162474044 262.824716339
1.79840101144 0.999999319995 208.586534723 0.274400520122 294.060264471
1.6758205601 0.873350469798 208.681275402 0.339876615166 337.660146195
1.57713195836 0.999999769854 202.037094881 0.397851284487 309.81467447
1.84433461281 0.914296614928 211.06982702 0.244786802757 341.926681802
1.82594963039 0.999999710617 198.456340261 0.325982279491 329.582165526
1.34363063453 0.982133014318 216.613589788 0.227886550037 380.043600952
1.82555849326 0.890448390485 236.513885345 0.39879336329 298.942451696
1.27129220484 0.999999671234 237.273286435 0.30259043164 385.38061556
