"D" "g0" "sigma" "kappa"
0.0461303906185 0.855691958037 1330.92882431 149.01567031
0.0349934525801 0.929871002374 1414.69902456 699.999998871
0.0630936730639 0.690473661343 1206.33587429 32.7801100431
0.0405683336924 0.949652949666 1340.89837232 126.409510468
0.0468466343495 0.518970355226 1651.49456438 49.1807071362
0.0318913112585 0.784268043242 1426.35738381 236.168773695
0.036313734797 0.964841550945 1367.30758167 256.700572126
0.0456701759743 0.999999854443 1244.55130114 286.931708788
0.0278803391485 0.90907303632 1443.57380323 510.634718412
0.0371550928913 0.999999633878 1288.48721331 518.187218508
0.0521659976327 0.999999759108 1208.07737175 699.999999314
0.0649712128542 0.556551465601 1316.1919912 682.055967506
0.0514857645406 0.9999997645 1172.11688606 109.144996721
0.0456001025828 0.999999759493 1264.24675731 166.659141761
0.0354450507833 0.999999920825 1324.58569156 342.074197662
0.0417943440967 0.973886569287 1212.12697998 65.3760642029
0.0370109598524 0.999999537551 1268.82081997 179.195601689
0.033409059963 0.922974682699 1367.81307237 70.8000748129
0.0433947988654 0.999999696745 1183.62781099 28.7442968717
0.0322708521017 0.78777872865 1681.69172296 215.208779782
0.0460728238894 0.975520200234 1222.30480392 62.035235535
0.0348822687402 0.999998827121 1305.756455 257.138394292
0.0278326706127 0.999999796895 1408.08574511 259.110603848
0.0491446400241 0.999999869227 1174.57925925 240.887977204
0.0362405266907 0.847219172059 1481.85823683 675.606955757
0.0520653226088 0.999999670271 1118.53284675 299.610270761
0.0345235440236 0.999999773308 1345.23368593 310.102350786
0.0363750884969 0.926308048904 1299.7555682 598.303957202
0.0319578324914 0.999932995744 1407.78070678 181.62782685
0.0395355470584 0.785904636608 1352.76064269 93.5305189201
0.043619898249 0.999998961589 1303.87778658 149.014417269
0.054513040193 0.961995225793 1190.04423088 103.034106163
0.0368575742149 0.9938933366 1306.04202308 550.30118805
0.0621695389613 0.766677892534 1159.13610638 313.135140406
0.0404527705777 0.930388162291 1370.64106126 130.203859452
0.0335264599416 0.87116385213 1395.5998465 114.36901144
0.0413263223642 0.999999659661 1238.55461923 178.202214242
0.0453192683381 0.818951173792 1413.94045245 606.764748533
0.0438982006301 0.962983775685 1271.90857693 587.822120358
0.0419143392216 0.999999726047 1193.93877139 24.3152845507
0.0464913096909 0.999999621254 1237.80144552 117.900732254
0.0375101061323 0.999999671244 1310.8336398 118.684655828
0.0298017766021 0.999999914618 1406.09816813 59.4459101738
0.0410652428728 0.999999810619 1215.2830856 37.7549787792
0.052751261137 0.999999805869 1211.22762548 28.4589209401
0.0356653728772 0.999999451782 1319.77769629 250.168614981
0.0400902949727 0.99999977012 1329.77508708 135.991557142
0.0460785920531 0.999999655791 1063.5720252 101.842824208
0.0454804277572 0.99999976529 1216.17516284 325.192034188
0.069679864656 0.486380932268 1368.62378066 216.679552013
0.0521352733207 0.999999598415 1174.93310974 83.8282809012
0.04246831109 0.999988746184 1219.01187385 29.7213997115
0.0364518293328 0.999999851239 1272.51395154 108.966433444
0.0492865420698 0.926579134652 1279.5997378 68.3239815104
0.0590678850276 0.924377341157 1191.34255995 88.2590515486
0.0548213502372 0.838664277672 1095.09299529 514.309328746
0.0335095479143 0.999999690926 1271.08965027 95.8478769744
0.0511018172222 0.763354822703 1335.49962307 260.878323969
0.0341793193748 0.999999661404 1422.8648825 107.055501039
0.0500638253076 0.999999752906 1083.51220779 84.668374206
0.0504002384272 0.999999613974 1221.22252257 200.044402771
0.0373941161369 0.999949061228 1305.89994319 699.999994501
0.0423291618423 0.97909000612 1171.91152941 256.441896498
0.0504310726512 0.979157054127 1133.68582082 88.0144094882
0.0563604429793 0.702359425339 1373.22628031 186.215265818
0.0409032463455 0.999999653785 1259.84484646 187.070637926
0.0402504718444 0.999999585139 1208.14052117 699.999999188
0.0497058832982 0.92349881578 1328.20757164 409.284414214
0.0267832461764 0.999999924153 1361.75373195 57.8647321997
0.0457856785818 0.853591886668 1298.27440539 122.474596032
0.0364546359766 0.794450910177 1442.19886641 58.8920094903
0.0463556398822 0.965868234778 1243.03933331 144.666373003
0.0406128686237 0.999999760833 1258.17667011 630.758440047
0.0302424107979 0.972691106984 1456.45252203 228.780046757
0.0533639582523 0.999999627669 1102.74773121 699.999998688
0.0533990984763 0.999999064248 1147.56580498 150.324735197
0.0327854388082 0.951236075269 1354.08057087 47.3766014872
0.0455915871722 0.99999943869 1220.75737927 158.547937044
0.041018554664 0.97293493958 1289.03946587 117.835952934
0.0481440065592 0.999998706864 1139.5606885 304.688145984
0.0435497993223 0.86057080257 1344.37082262 699.999997901
0.0336654720767 0.861881103907 1541.38931566 325.088662613
0.0545763295667 0.999999519677 1065.87150738 27.7456919806
0.0464045457615 0.999999475672 1214.46345752 263.249916765
0.0417530121588 0.93606021559 1237.37622943 128.201080414
0.0493842650107 0.999998513997 1194.98973918 43.3296216879
0.0375952308174 0.999999623312 1316.39134298 217.049599995
0.0349799250676 0.99468866813 1259.13917532 125.553471438
0.0374055147967 0.99999986381 1253.43175932 157.374846812
0.0310563452732 0.999982466081 1302.56424861 105.522460635
0.0358955981605 0.999999609179 1221.01158451 699.999999433
0.0419125800732 0.755577855927 1471.73128599 132.055407297
0.0425253521286 0.999999777818 1278.02304727 203.376901775
0.0473018663127 0.999999266835 1243.47031225 75.5186441256
0.0371015035361 0.926283824036 1385.12016412 131.167740851
0.0433205010753 0.761023860751 1320.87737718 557.349842475
0.0469625471844 0.999999108732 1199.85875002 248.807462197
0.0556880969116 0.51498344458 1449.70723928 699.999997418
0.0338301386904 0.924144684324 1373.73871482 182.548291279
0.0466429078694 0.83048070653 1322.41515296 297.328908714
0.0452110732185 0.999999645783 1181.88367908 699.999999027
0.038468913055 0.958823912805 1266.99318391 99.8158848657
0.0351953127753 0.999999722806 1267.28696833 27.1291709021
0.0515405690349 0.735197855834 1334.51794311 47.3987178346
0.0479184109059 0.999999096547 1179.75735244 148.655729201
0.0488449730662 0.999999794822 1154.57034864 261.829995541
0.0564028568295 0.999999607526 1117.20373513 141.0335594
0.0537885253005 0.885879698775 1186.21469456 699.99999764
0.053421428392 0.999982421857 1202.36138551 72.4449114425
0.043214323231 0.748456128198 1482.01016682 350.063836425
0.0285795020982 0.999999777939 1485.91361109 413.857058391
0.0396382487944 0.999999857592 1233.44052162 407.257758282
0.0406907452177 0.99999963266 1242.85230154 179.216797149
0.0394105331702 0.841044287816 1424.81193298 542.678121504
0.0431851748806 0.707058311535 1426.75779973 107.963658351
0.0488555540468 0.999999749091 1142.21600082 139.98962297
0.0405355171651 0.999999732264 1307.65396699 271.24271957
0.0483756845693 0.735408066317 1348.24639737 494.019140938
0.0428041418976 0.821303769549 1309.94377525 88.7767778538
0.033416835965 0.833003849875 1589.55466446 470.995503727
0.0540481454037 0.99999917895 1172.53969519 699.999998322
0.0429523505652 0.999998296277 1107.41424086 699.99997877
0.0543007100395 0.999997189879 1212.35031538 114.045430927
0.0372485975397 0.881809590961 1384.81561401 246.176878207
0.0382487763684 0.999999851103 1295.93010835 81.3372381173
0.0583753839711 0.999999714722 1063.47625647 549.602165588
0.0334951311132 0.999999108283 1432.18786114 445.589588319
0.0604536259941 0.999999237373 1042.40088847 699.999993712
0.0369503561082 0.999999501145 1329.82672475 513.939833866
0.0405763278533 0.876427265314 1373.23511266 110.089480274
0.0405843236795 0.999999614925 1195.1812964 42.9592352551
0.0423007429085 0.999999319292 1201.34845152 232.941298985
0.0418662859936 0.99999978879 1166.71749647 273.78639559
0.0385969933792 0.830375918883 1269.35839844 206.991831758
0.0419510498562 0.999999871806 1234.56451737 152.085904847
0.052577985854 0.781034445773 1336.5467696 132.838535421
0.0395674981668 0.813982109913 1375.88893487 699.999996755
0.0317840448405 0.999999792663 1453.03401263 633.64101736
0.0399113320171 0.999999825884 1242.79572896 84.2618617918
0.0383056736331 0.999999767662 1221.19466714 216.72080359
0.0340238887064 0.999999642547 1348.89653739 298.418667678
0.0373997322001 0.999999729895 1327.72160037 161.365088111
0.0492415036524 0.999999549514 1173.23655549 151.312572043
0.0496065816202 0.999999754912 1203.58949307 145.545584244
0.0460894722387 0.962466303182 1268.25308002 213.904624361
0.0485481577162 0.865236429972 1214.44466401 107.80278203
0.0396362637156 0.728353224131 1300.31339885 699.999999328
0.0471706523841 0.657084266882 1481.67582741 511.76753804
0.0377886760772 0.800947488217 1439.49100518 163.488135564
0.0344000966601 0.999999824933 1409.87917612 120.994957181
0.0416292267325 0.870113295475 1350.89954533 209.422562381
0.039105050309 0.999999798607 1307.56729676 98.6806767115
0.0462081484187 0.842958482311 1346.13825634 138.134449676
0.0448590165014 0.999999862537 1276.42940537 256.008805624
0.035872642079 0.951912526881 1316.40838224 359.51601611
0.0391329313398 0.999999440158 1278.69549643 49.3225852678
0.036534206771 0.957452529807 1321.96645719 99.7596601227
0.0348154216567 0.775812088407 1436.55581602 282.578730242
0.0465386690296 0.999999519149 1174.86409425 50.9915403033
0.0393764787443 0.999999082391 1149.45490949 699.999998816
0.0357018847819 0.99999966941 1430.87114254 411.928723056
0.0483093481884 0.67654220132 1377.09688125 57.7394375084
0.0508734510074 0.790265101131 1270.98554046 525.638580891
0.0317838766417 0.999999548745 1302.42604238 238.904465034
0.0428746466108 0.999999390325 1185.14786576 28.007997035
0.0485329948452 0.862132782861 1249.56167381 423.886747137
0.0551693346562 0.585729711674 1331.03081701 699.999999176
0.0470439370792 0.852757090811 1298.75734626 139.954602515
0.0351808909782 0.999999755398 1322.66717348 699.999998811
0.0504613295593 0.99999905964 1208.93760808 115.460231962
0.0385889159515 0.80787580579 1344.79732518 79.7074238292
0.0498099567148 0.999983974038 1241.10756108 657.975797899
0.0509392111825 0.981433804393 1137.78008164 46.9282697991
0.0495902618969 0.877649641592 1363.84742539 130.626904005
0.0400197341932 0.999999575826 1289.96438687 73.3057253699
0.0551812989746 0.674358150587 1233.33251881 699.999997661
0.0491055202057 0.667940686204 1402.09080224 482.746876536
0.0480682404991 0.999999589828 1140.59970457 63.7594931098
0.0508948100331 0.999999149378 1197.22264058 47.0371650148
0.0375921493934 0.939414656847 1266.31353131 545.197671169
0.04226202166 0.999999786494 1347.53832965 582.018972643
0.0365746005704 0.999999022042 1359.94957211 99.0711632413
0.0415545969856 0.85224789246 1129.36390558 45.3282687473
0.0412887862788 0.806268902437 1386.85585803 699.99999951
0.0323034415883 0.999999441786 1307.21446667 247.058340238
0.0442121866895 0.805083622493 1306.23550665 205.422924583
0.0579250947208 0.669012202964 1284.96638727 135.052028833
0.0518415826933 0.999999800377 1167.43815499 87.2217718187
0.0491846735562 0.99999986204 1227.13975655 288.705572562
0.0297347069189 0.832502787649 1593.12467988 113.558529766
0.0579685532909 0.533725347859 1415.38078499 465.260771087
0.032034760955 0.990104903046 1337.23793271 24.2164802731
0.038779357503 0.99999931039 1190.02561371 181.541715313
0.0460584242967 0.994772798243 1296.67337925 69.6446189507
0.0471738964558 0.711834805224 1452.57355036 435.134234315
0.0492352481007 0.999999668189 1208.87023754 292.557071159
0.0477826866963 0.999999775646 1259.86758658 40.9868459245
0.0513121245493 0.99999970367 1214.14742508 53.8038868189
0.0428486801596 0.999999208319 1219.4050988 105.569962869
0.0582053572007 0.999999717658 1049.11329999 257.380017269
0.0432540309125 0.53156682898 1531.74134218 699.99999872
0.0457761606398 0.99999919878 1205.27277112 211.170608616
0.0408593608947 0.999999773333 1204.72284217 115.308828858
0.0406840522382 0.981029375815 1296.76642343 699.999997457
0.0438256386737 0.999999522959 1210.08827142 61.3962437244
0.0443361541924 0.999999563609 1227.9476748 166.274795349
0.0547063144785 0.999999054228 1103.908426 364.749388974
0.0339933287075 0.983574767182 1384.41806923 103.775817503
0.0373803338283 0.999999770919 1276.47306872 473.318158245
0.0414109468938 0.865301417521 1255.89697601 233.739052414
0.0490250334773 0.544499721596 1479.74720142 637.826107293
0.0346540907081 0.873007360136 1514.53816945 41.5117407083
0.0405699240869 0.77292283498 1352.17122462 231.565272894
0.0307779612907 0.99999983352 1344.86368692 169.324615922
0.0367609787055 0.999999763499 1377.70940524 699.999995788
0.0333174415834 0.645514611479 1704.29686475 618.75978063
0.0479356382366 0.999999425511 1221.89705759 699.999998475
0.0362233809614 0.999997853581 1214.55691361 26.4081333879
0.0405899236444 0.830557299821 1409.60626132 51.2699043524
0.0459154703147 0.999999472564 1151.96157508 699.999999212
0.0471706196326 0.999999798761 1209.06668158 170.016834643
0.0360366991803 0.999999909998 1218.22063389 699.999999003
0.0419098672433 0.980729024253 1294.86188205 348.224590626
0.0368475605583 0.99999924263 1339.36841806 81.7363154103
0.0364326319113 0.95146663581 1312.71373244 64.6713581102
0.0470770777916 0.785887281757 1345.17713773 139.559187898
0.0355700657817 0.99999968905 1367.42888098 130.39163539
0.0456515752978 0.806035691569 1365.41829183 91.3409650703
0.0288446599939 0.916593387639 1390.44039528 273.728493543
0.0493919960487 0.99999976743 1194.88010799 143.070997158
0.0475750999707 0.694387608745 1235.1085941 457.057214826
0.0533719857199 0.999999556261 1067.97968686 91.9282084539
0.0373441882973 0.706180403822 1480.69228925 51.1852405137
0.0463923982563 0.92419544237 1326.88191878 65.9755532839
0.0411655748378 0.999999499175 1220.54790548 315.787804125
0.0327194032979 0.999999780049 1363.95621381 172.229591206
0.0512055098323 0.999999428736 1170.08967558 290.132741478
0.0453261911337 0.999999718556 1205.85442233 39.0192994369
0.0514979231481 0.999999611357 1078.14992905 245.799463902
0.0489807644444 0.946097722945 1264.93252327 699.999998895
0.036954063698 0.705053093525 1507.87076571 699.999998744
0.0406376454709 0.943879204646 1350.50516603 369.049614918
0.0332261695934 0.988698579647 1383.52182528 82.0037498146
0.0542082889687 0.669005914057 1405.33619719 514.771825262
0.042550080126 0.999998962063 1277.58865243 106.51914426
0.0369917790843 0.999999812867 1276.77105671 175.803806465
0.0442043196491 0.99999963458 1137.3499817 104.647254561
0.0487888773826 0.999999856506 1209.39098482 141.233441769
0.0442719721994 0.759736452701 1298.3638757 325.690380655
0.0333544775133 0.98977535961 1355.46470073 126.136267906
0.0547166717491 0.764999801747 1277.58630784 327.177415021
0.0405038608209 0.999998614849 1239.18553224 315.364178848
0.0441957781483 0.959903703036 1288.43625025 63.686317373
0.0531102922752 0.864011147239 1129.74497904 699.999999309
0.0380984971349 0.705553481735 1498.69175826 96.2161777487
0.0399093141867 0.999999500298 1221.35958029 409.263028493
0.0341501948942 0.999999729395 1257.08369744 40.7719611228
0.0541543260235 0.758479420667 1339.81731622 58.8051459198
0.0379944281592 0.915315016513 1366.702502 125.093458541
0.0407853945061 0.999999863822 1268.86055213 139.39413196
0.0436586150565 0.994658732896 1155.56161117 699.999997136
0.0426028667899 0.999999452229 1230.22739236 699.999998629
0.0419792767214 0.941272805711 1179.66007577 699.999996673
0.048144568332 0.683211414779 1485.82234038 162.577805203
0.0446456099867 0.878729029644 1345.0174608 699.999999105
0.0320004256427 0.99999980739 1348.45133727 284.342962459
0.045081915423 0.69477818766 1404.96528411 558.912425007
0.0543470624059 0.999999718617 1124.85227739 650.413182122
0.05532489189 0.999999266809 1183.40668198 699.999999097
0.0367249536337 0.99999 1249.99990857 140.000000014
0.0313718395706 0.839715863485 1529.75461083 440.150526304
0.0457085203021 0.999999633632 1161.47376682 92.1907130158
0.0570039149217 0.720185215524 1305.39317014 48.1975689438
0.0446350767458 0.999999568714 1177.61396309 106.766339228
0.0472947403463 0.752252678521 1425.27920171 699.999992001
0.0470054528634 0.932885739973 1203.70495203 76.2954032966
0.0420130064072 0.837928912228 1383.30492944 367.207000183
0.0433830965596 0.999999845605 1210.62377563 147.597289361
0.0433636704322 0.999999215162 1243.95534597 35.282065444
0.0629552243669 0.464755296933 1562.15018464 212.585359228
0.052987199628 0.898373346783 1217.46609023 349.65988897
0.0405774602807 0.999999602634 1258.81876925 264.913868534
0.0487717516373 0.978381449499 1217.13509665 273.126279117
0.0455824378243 0.999999710173 1349.06290633 315.802754582
0.0374212610899 0.876108319105 1322.65073953 699.999998739
0.0411330719485 0.986082035647 1236.81034391 104.600430097
0.0394506949331 0.843531177846 1384.59760372 133.789376473
0.0405517830426 0.998117656358 1239.50711135 59.2140611251
0.0392792237625 0.901030759849 1380.3078268 433.447764662
0.0497550861622 0.999999540318 1136.26236251 234.453810967
0.0374813347026 0.999999876963 1340.52128972 506.411025419
0.0440915531863 0.999999829953 1270.41991978 252.235863801
0.0433369207187 0.999998819575 1204.70342498 699.99999741
0.0356930524026 0.999999780387 1280.49078762 208.809447758
0.052532591055 0.999998997547 1106.98496553 622.104601622
0.0372486214095 0.999999743529 1301.46134392 483.68228462
0.0590984389204 0.739370716717 1196.10963542 223.290407308
0.0488839951851 0.999999673117 1202.09463572 542.759397967
0.0374480924048 0.999999868501 1377.04563551 85.7582610971
0.0414151452022 0.999999447571 1223.19378255 34.9741221369
0.0597137034264 0.52313694194 1523.76086551 62.1228572234
0.0380130882327 0.999999655019 1286.05785045 180.409935329
0.03845146479 0.787397085511 1356.48957368 235.369746986
0.0502085578669 0.884956281449 1228.2629793 329.437313909
0.0427075286247 0.999999082202 1307.30090721 37.0216247578
0.0460132593139 0.602865630916 1512.60344361 286.391166877
0.0348044326692 0.999999804042 1437.68676002 136.115054378
0.0464533800315 0.999993189304 1207.50596236 34.3339661928
0.0366099334181 0.999999833521 1351.83550817 251.753790685
0.0413832179635 0.793330064175 1343.11022365 365.645579809
0.0344494588411 0.999996488673 1299.3818112 93.3221893268
0.038867548624 0.999999383099 1195.95448675 60.931952893
0.0393588278635 0.99999983766 1260.13163019 118.821056224
0.0435375496766 0.994173247397 1211.70909758 594.961704874
0.0430862540091 0.934923604013 1250.60956604 699.99999811
0.0430433466647 0.987580022925 1217.17768276 699.999993042
0.0403957289841 0.999999516222 1310.30623992 119.928353085
0.0509217590317 0.999999638981 1127.06937806 118.940352827
0.0537358640917 0.974161023898 1164.483836 121.211212326
0.0503446634381 0.999998924478 1210.56967862 141.589009018
0.0395204036163 0.999999584167 1191.81137298 379.767170813
0.0413032941182 0.943979646457 1337.73848748 171.769085991
0.0490991974855 0.999999655795 1216.69378849 123.972032613
0.0357176288546 0.999999864716 1386.46821846 699.99999786
0.0439884551007 0.999999885755 1133.75729554 95.9152194395
0.0437963204591 0.999996355366 1170.58988018 96.2323505403
0.0364696450816 0.591836928546 1586.54573772 699.99999735
0.0338960304269 0.999999820345 1467.80486721 76.8693732973
0.0336265715273 0.999999662365 1334.15180648 326.67364872
0.0424366913832 0.999997866667 1219.53590351 617.555258146
0.0478994305331 0.876740614012 1318.42640941 42.4797242644
0.0425152257844 0.999999616667 1349.16933931 40.3447078193
0.0386060611257 0.999999674161 1324.53468997 126.680742758
0.0408428130205 0.999999818175 1212.08547257 369.743780059
0.050390490669 0.978996398665 1228.79077899 162.666277533
0.0486769713426 0.745273331498 1402.16309506 143.480211194
0.0345196665696 0.952312309824 1254.9919886 72.2113820291
0.0403800404225 0.877691515221 1347.10632564 699.999996788
0.0466769362051 0.999999846252 1210.32679881 416.031049182
0.0453933290956 0.940435823768 1209.91402496 699.999998811
0.0336670941126 0.999995815325 1333.21124247 153.887074281
0.0377708980759 0.999999673448 1261.2911905 116.690361508
0.0411380018939 0.984805778696 1319.78122598 699.99999746
0.0383667997372 0.674505624175 1542.64374455 493.462343072
0.0465578997577 0.99999824432 1267.14038378 86.0081164264
0.0419255874462 0.999999514589 1130.18413488 699.99999666
0.0403921512904 0.963071749299 1279.12719667 35.8001910059
0.0359819951612 0.903833635757 1324.0011793 56.170774249
0.0433718411186 0.999999668412 1289.13244445 81.6543847823
0.0483523393546 0.99999937078 1142.91164711 14.7138365589
0.0353280243948 0.894421202497 1503.52698117 148.12307547
0.0299130681336 0.840628425328 1598.46567674 143.857405476
0.0472093436565 0.999999325071 1133.57147881 116.217472668
0.0481862533208 0.769625668733 1374.87697189 250.243623811
0.035664326492 0.917024340578 1416.45175693 131.429345428
0.0488466089799 0.772789451831 1315.05497806 32.6441579508
0.0381329451349 0.999999844094 1404.18462125 149.804020758
0.0392373949998 0.999999589301 1211.57603825 28.2942874251
0.0363390362246 0.999999180478 1243.80910212 103.284639809
0.0418936813018 0.886209522834 1361.80478981 41.9183243719
0.0508578396063 0.778359798311 1338.9743276 72.7613500948
0.0546683215363 0.600434812616 1474.9873844 243.655087368
0.0437368080641 0.87531770281 1376.96616528 632.831325351
0.0427452306884 0.870951397572 1418.82218127 162.973904512
0.0491757007337 0.999999463015 1119.52154785 35.3933798108
0.0448662251795 0.999999548784 1232.2364044 153.457742316
0.043269698935 0.837999173861 1455.70478493 229.469751639
0.037309549894 0.767557524378 1520.44528899 578.569436593
0.0357459056799 0.83049895554 1484.06593176 62.8022102062
0.0426142005017 0.999998695621 1236.73579489 391.851096288
0.0323431087468 0.648055784315 1642.74607083 699.999997995
0.0449255727064 0.999999728531 1224.91434999 75.0784672981
0.0348838485875 0.908245794798 1495.87158462 378.293838834
0.035171625612 0.999985896052 1391.60347631 169.137300631
0.044059971227 0.893910287449 1323.90327915 78.9422835111
0.0422140122858 0.793122761777 1402.65152141 699.999999134
0.0441992253908 0.828881107813 1392.21280815 131.003228818
0.0426307966706 0.999999637758 1161.49255898 230.134165067
0.0425446428087 0.800357066505 1383.00279169 205.789446892
0.035856458358 0.896067485 1332.35512916 380.804950783
0.0558513801874 0.858300601727 1214.82713869 401.752771903
0.0413691858547 0.99999986396 1230.90757402 165.872295121
0.0352605955545 0.790431569292 1539.8341323 202.266139186
0.0397231780802 0.805634923665 1433.35056642 97.8109389487
0.0593123339332 0.662173702746 1343.77675323 699.999998758
0.0358126706068 0.999999913556 1277.98439132 699.999999547
0.0403085625988 0.989928919974 1234.84152191 234.246174166
0.0351444118252 0.999999903667 1346.6445108 166.811528927
0.0400467692341 0.999999632084 1310.14256367 108.469780465
0.0473895439557 0.864866602889 1177.23909533 641.593541764
0.0404295708023 0.792129672958 1385.19388158 571.230372188
0.0394837029738 0.999998751478 1236.25808646 174.066761952
0.0457238957807 0.835835909455 1215.22442111 229.71375649
0.0377905623461 0.999993689029 1312.39918741 508.011848658
0.0402114358478 0.793642508871 1349.1832842 102.639490644
0.0420713558436 0.999999752743 1239.27893023 83.3805906252
0.0482278744718 0.900535138799 1233.20026303 54.8042842201
0.0387824433679 0.840735903341 1408.072611 51.3204787341
0.0495615565255 0.999992031548 1186.61351981 699.99999804
0.0398838151394 0.847471433197 1453.41900244 166.331150514
0.0361070778832 0.999999600972 1340.49515127 245.221508185
0.0418267781521 0.999993226452 1216.16176524 34.6250708511
0.0356027740622 0.999999482654 1290.2004563 103.496448151
0.0415917805752 0.851149572467 1415.92848095 130.648917741
0.0530101657015 0.999999399952 1180.3050936 146.908325956
0.041723428601 0.873487037327 1288.98310557 356.801188637
0.0427847873796 0.999999738891 1200.21406037 699.999991892
0.0372719821673 0.999999848237 1278.64452887 152.477509827
0.0444895836837 0.782668175161 1341.82902 123.19557175
0.0341936545745 0.999999861092 1360.69971832 465.156583476
0.0596788624074 0.999999561334 1028.91608989 84.377603019
0.0406029526667 0.999999777804 1333.32062313 148.5577083
0.0472988687106 0.999999622299 1119.56886294 65.5544381247
0.0351366830076 0.999999897101 1377.32143782 682.528998229
0.0429103313992 0.999999512918 1231.74448095 246.13756429
0.0292603868912 0.798480257359 1534.4253241 82.4681511981
0.0304148528585 0.999999830435 1389.34874852 135.287606834
0.0390567994613 0.805092870775 1321.70954417 43.7477422126
0.0490488905047 0.999999638771 1133.4887631 287.710184536
0.0607511269068 0.683810153982 1310.97585528 565.336614852
0.0514957410047 0.999999620227 1200.37914544 137.846123031
0.0548201195549 0.999999341117 1168.31570967 178.243998738
0.0408209788194 0.999999852488 1315.7534618 163.243897508
0.0390268423134 0.999999528263 1287.86062736 116.971508859
0.0492533552832 0.999999766859 1099.95577012 699.999999019
0.0377771425253 0.94170599582 1403.47887407 246.981732014
0.0518009940498 0.58064983384 1413.89751327 211.31760166
0.0416233508771 0.999998749265 1170.66741147 699.999991741
0.041337711032 0.999999479793 1124.90300407 445.139701782
0.0415473233595 0.764351239928 1395.81264198 123.669969557
0.048081780224 0.99999829464 1201.71206861 322.168987406
0.0456673382443 0.838641032708 1284.30954306 277.421790237
0.0422137452771 0.999999584064 1195.90894448 514.676458715
0.0413863932014 0.782238271478 1413.19874332 676.384560621
0.0379327053102 0.946397800641 1278.10067051 74.5446409003
0.0318099568908 0.957648638194 1466.29744191 42.9768448185
0.0375144015852 0.999999835731 1325.33779352 308.704469366
0.0429118957035 0.999999805633 1290.75788834 173.966759872
0.042226533381 0.775192375413 1425.54287397 314.488096666
0.0531618193911 0.999999600817 1010.94454816 34.0590910426
0.0406053429769 0.580408134001 1545.94223192 69.4120815625
0.0523280346831 0.999998586236 1068.30023249 699.999994698
0.0321811810533 0.999999761249 1360.72667623 44.3333820455
0.0375674924502 0.973007372682 1334.91374227 70.6014612813
0.0389150695002 0.867496199658 1406.29761913 130.288405946
0.0324665216933 0.999999906651 1458.75175287 346.694085133
0.0492567231447 0.999998759677 1155.00988118 39.5388549531
0.0424630663964 0.999999812945 1205.50242489 100.446913162
0.045350584954 0.892537340582 1236.19294449 210.106772682
0.0464465294003 0.999998200232 1169.8795034 221.382378984
0.0424534735144 0.999999609047 1232.75273264 116.951593646
0.0408017236664 0.999999708692 1302.64422054 414.860765119
0.0464713934001 0.569080036787 1482.81563487 450.490566702
0.0454190757226 0.993526790028 1189.11960887 120.371665619
0.0548060763439 0.744905799459 1312.16366164 95.3699766347
0.0479803213826 0.720315949031 1368.41693019 336.245645817
0.046909847673 0.69694199555 1334.95668297 699.999996896
0.047661321001 0.932658225318 1371.97797903 134.882944479
0.035691979372 0.999999724063 1280.51337265 208.642408395
0.0445957432094 0.999999810735 1210.86392457 126.443765784
0.0386931225949 0.999999808871 1294.35766633 108.45354205
0.0413453121739 0.999999251248 1231.32282502 386.368867877
0.0340647038355 0.931645997286 1362.82406551 558.894581445
0.0360346230632 0.921044358292 1397.29514479 696.875482469
0.0359052088061 0.999999843356 1396.93364251 63.6195856902
0.050380579153 0.831471597415 1339.69789678 123.41981195
0.0289009627341 0.826236314729 1568.49926361 662.883515754
0.0384761306149 0.999999209756 1247.72195475 112.883593239
0.0507591774168 0.879302728262 1155.17543564 699.999998829
0.0367351843389 0.985005744014 1388.47639697 121.286919731
0.0441449116151 0.999999747154 1198.40879017 503.910608284
0.0366044361488 0.999999257076 1292.25360938 63.5083281199
0.043159908425 0.999999890611 1266.99014675 75.8341840377
0.0427706708939 0.89372890595 1346.87755893 45.5325274775
0.0465242810943 0.958796932672 1251.29407772 353.997909795
0.0418590023754 0.99999948901 1335.78967022 82.6336894466
0.0410165651443 0.999999857403 1298.63955594 90.2663092583
0.0360699731194 0.871782714896 1519.06550835 112.404127249
0.0357953683361 0.715741921367 1575.58852974 85.7061820177
0.0366516739181 0.999999797101 1291.27704609 48.2101988307
0.0420629714393 0.914628942741 1289.14920727 235.7846899
0.0468117811181 0.723321642074 1412.80756997 180.31425949
0.0437811104037 0.907886924868 1264.42612281 103.863802672
0.0409513484234 0.999999848114 1313.29445697 136.420244254
0.0482615281072 0.825401486074 1371.58050702 259.173993166
0.0505377795168 0.757038337822 1276.60324794 699.999996356
0.0386651949347 0.9999998146 1365.28074231 107.923321015
0.05043860829 0.823105757413 1302.16959987 524.073287008
0.0589013232632 0.999999243667 1089.64005383 334.165372724
0.0478842276941 0.99998947729 1086.07693549 241.5549151
0.0405549077653 0.999999823255 1307.28719511 84.5557688394
0.0517860337945 0.999999219455 1224.34317001 96.0325119133
0.0516239778703 0.933341594349 1258.52445598 593.695010948
0.0362644847485 0.869042976353 1384.4944137 699.999997509
0.0475122252652 0.985967922102 1206.52515592 198.961605813
0.0400928579225 0.99999979497 1260.68715564 538.909420504
0.0399760247127 0.999999122952 1183.89089026 73.8086752963
